編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPQNMLSKPHLFFAD28CA,19,53.95,共有部分,鋼筋混凝土造,86年10月21日,二十二層,
RPQNMLSKPHLFFAD28CA,19,98.29,住家用,鋼筋混凝土造,86年10月21日,二十二層,十八層
RPVNMLLLPHLFFAD18CA,20,183.53,住商用,鋼筋混凝土造,85年2月10日,八層,一層 二層 三層 騎樓
RPVNMLLLPHLFFAD18CA,20,1.86,共有部分,鋼筋混凝土造,85年2月10日,八層,
RPVNMLLLPHLFFAD18CA,20,33.55,共有部分,鋼筋混凝土造,85年2月10日,八層,
RPVNMLLLPHLFFAD18CA,20,19.68,共有部分,鋼筋混凝土造,85年2月10日,八層,
RPSNMLPJPHLFFBD18CA,22,191.77,住家用,鋼筋混凝土造,83年3月19日,三層,一層 二層 三層 屋頂突出物
RPTNMLPJPHLFFBD28CA,22,189.74,住家用,鋼筋混凝土造,83年3月19日,三層,一層 二層 三層 屋頂突出物
RPSNMLMKPHLFFBD97CA,21,191.52,住家用,鋼筋混凝土造,84年1月4日,二層,一層 二層 屋頂突出物 夾層 地下層
RPSNMLMKPHLFFBD97CA,21,15.87,見其他登記事項,鋼筋混凝土造,84年1月4日,二層,
RPXNMLLJPHLFFCD38CA,43,94.57,住家用,加強磚造,62年8月5日,二層,一層 二層 騎樓
RPPNMLMJPHLFFCD67CA,16,22.04,共有部分,鋼筋混凝土構造,88年11月16日,五層,
RPPNMLMJPHLFFCD67CA,16,91.50,見其他登記事項,鋼筋混凝土構造,88年11月16日,五層,四層
RPPNMLMJPHLFFCD67CA,16,17.95,共有部分,鋼筋混凝土構造,88年11月16日,五層,
RPPNMLOJPHLFFCD87CA,17,384.39,見其他登記事項,鋼筋混凝土構造,88年6月9日,五層,一層 二層 三層 四層 五層 騎樓
RPVOMLOJPHLFFCD58CA,37,100.36,住商用,加強磚造,68年1月19日,二層,一層 二層
RPXOMLOJPHLFFCD78CA,27,45.87,住家用,鋼筋混凝土構造,78年11月14日,五層,五層
RPXOMLOJPHLFFCD78CA,27,13.19,共有部分,鋼筋混凝土構造,78年11月14日,五層,
RPPPMLOJPHLFFCD08CA,21,7.56,共有部分,鋼筋混凝土構造,84年8月10日,九層,
RPPPMLOJPHLFFCD08CA,21,77.43,住家用,鋼筋混凝土構造,84年8月10日,九層,五層
RPPPMLOJPHLFFCD08CA,21,10.31,共有部分,鋼筋混凝土構造,84年8月10日,九層,
RPQPMLOJPHLFFCD18CA,23,60.59,住家用,鋼筋混凝土構造,81年12月3日,六層,四層
RPQPMLOJPHLFFCD18CA,23,21.42,共有部分,鋼筋混凝土構造,81年12月3日,六層,
RPUNMLPJPHLFFCD48CA,35,90.64,住商用,鋼筋混凝土構造,70年9月11日,五層,一層 二層
RPUNMLPJPHLFFCD48CA,35,20.29,共有部分,鋼筋混凝土構造,70年9月11日,五層,
RPPOMLPJPHLFFCD08CA,34,97.58,住家用,鋼筋混凝土構造,70年12月21日,五層,五層
RPPOMLPJPHLFFCD08CA,34,10.84,共有部分,鋼筋混凝土構造,70年12月21日,五層,
RPWNMLQJPHLFFCD78CA,8,26.67,住家用,鋼筋混凝土構造,97年2月29日,十四層,十層
RPWNMLQJPHLFFCD78CA,8,6.62,共有部分,鋼筋混凝土構造,97年2月29日,十四層,
RPWNMLQJPHLFFCD78CA,8,7.89,共有部分,鋼筋混凝土構造,97年2月29日,十四層,
RPVNMLPLPHLFFCD78CA,12,258.12,見其他登記事項,鋼筋混凝土造,93年2月11日,五層,一層 二層 三層 四層 五層
RPRNMLLJPHLFFCR56CA,9,182.42,住家用,見其他登記事項,96年9月19日,二層,一層 二層
RPSNMLPJPHLFFCR07CA,,165.80,住家用,磚造,,一層,一層 雨遮
RPQNMLQJPHLFFCR96CA,,149.89,住家用,見其他登記事項,105年2月1日,三層,一層 二層 三層
RPUOMLQJPHLFFCR47CA,,139.89,住家用,見其他登記事項,105年2月1日,三層,一層 二層 三層
RPVOMLQJPHLFFCR57CA,,139.89,住家用,見其他登記事項,105年2月1日,三層,一層 二層 三層
RPWOMLQJPHLFFCR67CA,,149.45,住家用,見其他登記事項,105年2月1日,三層,一層 二層 三層
RPXOMLQJPHLFFCR77CA,,149.45,住家用,見其他登記事項,105年2月1日,三層,一層 二層 三層
RPRNMLOJPHLFFDR96CA,1,170.55,住家用,鋼筋混凝土造,104年3月6日,三層,一層 二層 三層
RPQNMLRLPHLFFDR37CA,1,198.77,住家用,鋼筋混凝土造,104年11月12日,四層,一層 二層 三層 四層
RPQNMLMJPHLFFER76CA,1,197.40,住家用,鋼筋混凝土造,104年8月31日,四層,一層 二層 三層 四層 見其他登記事項
RPVNMLQJPHLFFER67CA,7,57128.46,見其他登記事項,見其他登記事項,98年9月30日,四層,一層 二層 三層 四層 屋頂突出物 地下一層
RPTNMLOKPHLFFER37CA,11,228.99,見其他登記事項,鋼筋混凝土造,94年9月5日,三層,一層 二層 三層 騎樓
RPTNMLSKPHLFFER77CA,21,251.38,住家用,鋼筋混凝土造,84年7月17日,四層,一層 二層 三層 四層 騎樓
RPROMLRLPHLFFER67CA,,56.18,住家用,鋼筋混凝土造,105年4月6日,五層,二層
RPROMLRLPHLFFER67CA,,15.42,見其他登記事項,鋼筋混凝土造,105年4月6日,五層,
RPROMLRLPHLFFER67CA,,28.25,見其他登記事項,鋼筋混凝土造,105年4月6日,五層,
RPSOMLRLPHLFFER77CA,,15.42,見其他登記事項,鋼筋混凝土造,105年4月6日,五層,
RPSOMLRLPHLFFER77CA,,28.25,見其他登記事項,鋼筋混凝土造,105年4月6日,五層,
RPSOMLRLPHLFFER77CA,,56.18,住家用,鋼筋混凝土造,105年4月6日,五層,五層
SPSOMLRLPHLFFER87CA,,56.18,住家用,鋼筋混凝土造,105年4月6日,五層,五層
SPSOMLRLPHLFFER87CA,,15.42,見其他登記事項,鋼筋混凝土造,105年4月6日,五層,
SPSOMLRLPHLFFER87CA,,28.25,見其他登記事項,鋼筋混凝土造,105年4月6日,五層,
RPWNMLSLPHLFFER18CA,,56.18,住家用,鋼筋混凝土造,105年4月6日,五層,三層
RPWNMLSLPHLFFER18CA,,15.42,見其他登記事項,鋼筋混凝土造,105年4月6日,五層,
RPWNMLSLPHLFFER18CA,,28.25,見其他登記事項,鋼筋混凝土造,105年4月6日,五層,
RPPPMLLJPHLFFFR86CA,8,179.62,住家用,鋼筋混凝土造,97年5月15日,四層,一層 二層 三層 四層
RPPNMLQKPHLFFFR27CA,19,140.01,住家用,鋼筋混凝土造,86年1月23日,三層,一層 二層 三層
RPVNMLMLPHLFFFR57CA,,249.63,住家用,鋼筋混凝土造,104年9月14日,四層,一層 二層 三層 四層
RPQNMLQJPHLFFHR47CA,,198.85,見其他登記事項,見其他登記事項,105年1月21日,四層,一層 二層 三層 四層
RPUNMLOJPHLFFHR67CA,1,214.62,見其他登記事項,見其他登記事項,104年5月12日,四層,一層 二層 三層 四層 屋頂突出物
RPWNMLOJPHLFFHR87CA,1,205.21,見其他登記事項,見其他登記事項,104年5月12日,四層,一層 二層 三層 四層 屋頂突出物
RPPNMLLKPHLFFHR96CA,9,124.35,住家用,鋼筋混凝土造,96年9月20日,十四層,十二層
RPPNMLLKPHLFFHR96CA,9,76.97,共有部分,鋼筋混凝土造,96年9月20日,十四層,
RPPOMLMKPHLFFHR17CA,23,70.73,住家用,鋼筋混凝土造,82年8月12日,六層,三層
RPPOMLMKPHLFFHR17CA,23,45.37,共有部分,鋼筋混凝土造,82年8月12日,七層,
RPOPMLMKPHLFFHR17CA,21,74.01,住家用,鋼筋混凝土造,84年11月2日,八層,六層
RPOPMLMKPHLFFHR17CA,21,30.03,共有部分,鋼筋混凝土造,84年11月2日,八層,
RPVOMLSKPHLFFHR38CA,15,48.56,住家用,鋼筋混凝土造,90年1月10日,十一層,四層
RPVOMLSKPHLFFHR38CA,15,24.27,共有部分,鋼筋混凝土造,90年1月10日,十一層,
RPVOMLSKPHLFFHR38CA,15,7.16,共有部分,鋼筋混凝土造,90年1月10日,十一層,
RPWNMLLJPHLFFCD48EA,34,87.23,見其他登記事項,鋼筋混凝土構造,71年11月29日,五層,四層
RPWNMLLJPHLFFCD48EA,35,.09,見其他登記事項,鋼筋混凝土構造,70年11月26日,五層,一層 二層 騎樓
RPWNMLLJPHLFFCD48EA,35,.09,見其他登記事項,鋼筋混凝土構造,70年11月26日,五層,一層 二層 騎樓
RPWNMLLJPHLFFCD48EA,34,6.30,共有部分,鋼筋混凝土構造,71年11月29日,五層,
RPPNMLPJPHLFFFR27EA,88,92.17,住家用,磚造,17年4月1日,一層,一層
RPPOMLQJPHLFFAD18EA,22,86.00,住商用,鋼筋混凝土造,83年3月19日,七層,一層 二層 騎樓
RPPOMLQJPHLFFAD18EA,22,22.77,共有部分,鋼筋混凝土造,83年3月19日,七層,
RPPOMLQJPHLFFAD18EA,22,8.42,共有部分,鋼筋混凝土造,83年3月19日,七層,
RPVNMLOKPHLFFHR97DA,1,209.64,見其他登記事項,見其他登記事項,104年2月16日,四層,一層 二層 三層 四層
RPQNMLRJPHLFFHR67DA,24,51.57,住家用,鋼筋混凝土造,81年8月24日,七層,四層
RPQNMLRJPHLFFHR67DA,24,14.85,共有部分,鋼筋混凝土造,81年8月24日,七層,
RPSNMLLJQHLFFFR17DA,23,63.75,住家用,鋼筋混凝土造,82年7月11日,七層,五層
RPSNMLLJQHLFFFR17DA,23,8.26,共有部分,鋼筋混凝土造,82年7月14日,七層,
RPSNMLLJQHLFFFR17DA,23,10.57,共有部分,鋼筋混凝土造,82年7月14日,七層,
RPPNMLPJPHLFFCD08DA,23,74.35,住家用,鋼筋混凝土構造,82年10月28日,七層,二層
RPPNMLPJPHLFFCD08DA,23,23.35,共有部分,鋼筋混凝土構造,82年10月28日,七層,
RPPNMLQLPHLFFHR57CA,15,49.10,住家用,鋼筋混凝土造,90年1月10日,十一層,四層
RPPNMLQLPHLFFHR57CA,15,11.21,共有部分,鋼筋混凝土造,90年1月10日,十一層,
RPPNMLQLPHLFFHR57CA,15,7.24,共有部分,鋼筋混凝土造,90年1月10日,十一層,
RPROMLSLPHLFFHR08CA,9,190.86,住家用,鋼筋混凝土造,96年8月3日,四層,一層 二層 三層 四層 屋頂突出物
RPVNMLSKPHLFFHR28CA,28,119.22,住家用,鋼筋混凝土造,77年5月19日,二層,一層 二層
RPUNMLMKPHLFFHR57CA,17,2.65,見其他登記事項,鋼筋混凝土造,88年7月1日,十三層,地下一層
RPUNMLMKPHLFFHR57CA,17,51.05,共有部分,鋼筋混凝土造,88年7月1日,十三層,
RPUNMLMKPHLFFHR57CA,17,85.65,住家用,鋼筋混凝土造,88年7月1日,十三層,九層
RPUNMLMKPHLFFHR57CA,17,.18,共有部分,鋼筋混凝土造,88年7月1日,十三層,
RPUPMLMKPHLFFHR77CA,22,85.62,住家用,鋼筋混凝土造,83年10月6日,十二層,四層
RPUPMLMKPHLFFHR77CA,22,25.29,共有部分,鋼筋混凝土造,83年10月20日,十二層,
RPUNMLPJPHLFFHR77CA,29,126.93,住家用,鋼筋混凝土造,76年6月17日,二層,一層 二層 騎樓
RPROMLQJPHLFFHR67CA,11,17.87,見其他登記事項,鋼筋混凝土造,94年7月8日,六層,六層
RPROMLQJPHLFFHR67CA,11,15.40,共有部分,鋼筋混凝土造,94年7月8日,六層,
RPRNMLPLPHLFFFR47CA,1,178.32,住家用,鋼筋混凝土造,104年10月1日,四層,一層 二層 三層 四層
RPSNMLSKPHLFFFR77CA,24,6.81,共有部分,鋼筋混凝土造,81年8月12日,五層,
RPSNMLSKPHLFFFR77CA,24,89.44,住家用,鋼筋混凝土造,81年8月12日,五層,三層
RPSNMLSKPHLFFFR77CA,24,12.37,共有部分,鋼筋混凝土造,81年8月12日,五層,
RPSNMLOKPHLFFFR37CA,22,94.88,住家用,鋼筋混凝土造,83年2月25日,七層,七層
RPSNMLOKPHLFFFR37CA,22,29.53,共有部分,鋼筋混凝土造,83年2月25日,七層,
RPVNMLLKPHLFFFR37CA,27,176.57,住家用,鋼筋混凝土造,78年6月1日,二層,一層 二層 夾層
RPPNMLRKPHLFFER27CA,12,183.28,住家用,鋼筋混凝土造,93年4月8日,三層,一層 二層 三層 屋頂突出物
RPPNMLKKPHLFFDR09CA,18,172.20,住家用,鋼筋混凝土造,87年6月10日,三層,一層 二層 三層
RPRNMLQJPHLFFCR07CA,,137.39,住家用,見其他登記事項,105年2月1日,三層,一層 二層 三層
RPSNMLQJPHLFFCR17CA,,135.36,住家用,見其他登記事項,105年2月1日,三層,一層 二層 三層
RPTNMLQJPHLFFCR27CA,,135.36,住家用,見其他登記事項,105年2月1日,三層,一層 二層 三層
RPUNMLQJPHLFFCR37CA,,137.38,住家用,見其他登記事項,105年2月1日,三層,一層 二層 三層
RPVNMLQJPHLFFCR47CA,,68.02,住家用,見其他登記事項,105年2月1日,三層,一層 二層 三層
RPVNMLQJPHLFFCR47CA,,68.02,住家用,見其他登記事項,105年2月1日,三層,一層 二層 三層
RPPOMLQJPHLFFCR96CA,,184.05,住家用,見其他登記事項,105年2月1日,三層,一層 二層 三層
RPQOMLQJPHLFFCR07CA,,183.00,住家用,見其他登記事項,105年2月1日,三層,一層 二層 三層
RPROMLQJPHLFFCR17CA,,181.41,住家用,見其他登記事項,105年2月1日,三層,一層 二層 三層
RPSOMLQJPHLFFCR27CA,,181.41,住家用,見其他登記事項,105年2月1日,三層,一層 二層 三層
RPTOMLQJPHLFFCR37CA,,183.00,住家用,見其他登記事項,105年2月1日,三層,一層 二層 三層
RPSOMLPJPHLFFAR96CA,1,236.26,住家用,鋼筋混凝土造,104年12月11日,四層,一層 二層 三層 四層
RPOPMLPJPHLFFAR66CA,,601.41,住商用,鋼筋混凝土造,,五層,一層 二層 三層 四層 五層 騎樓 地下層
RPQNMLPLPHLFFCD28CA,32,80.43,住家用,鋼筋混凝土構造,73年1月18日,十二層,六層
RPQNMLPLPHLFFCD28CA,32,11.99,共有部分,鋼筋混凝土構造,73年1月18日,十二層,
RPQNMLPLPHLFFCD28CA,32,.05,住家用,鋼筋混凝土構造,73年1月18日,十二層,一層
RPQNMLPLPHLFFCD28CA,32,.02,共有部分,鋼筋混凝土構造,73年1月18日,十二層,
RPPNMLKLPHLFFCD67CA,44,77.60,住家用,加強磚造,61年6月29日,二層,一層 二層
RPXNMLQJPHLFFCD88CA,34,87.02,見其他登記事項,鋼筋混凝土構造,71年11月25日,五層,二層
RPXNMLQJPHLFFCD88CA,34,6.23,共有部分,鋼筋混凝土構造,71年11月25日,五層,
RPXNMLQJPHLFFCD88CA,33,.00,共有部分,鋼筋混凝土構造,72年8月3日,五層,
RPXNMLQJPHLFFCD88CA,33,.06,見其他登記事項,鋼筋混凝土構造,72年8月3日,五層,一層
RPXNMLQJPHLFFCD88CA,33,.00,共有部分,鋼筋混凝土構造,72年8月3日,五層,
RPXNMLQJPHLFFCD88CA,33,.06,見其他登記事項,鋼筋混凝土構造,72年8月3日,五層,一層
RPQPMLPJPHLFFCD28CA,23,82.73,住家用,鋼筋混凝土構造,82年7月27日,六層,一層
RPQPMLPJPHLFFCD28CA,23,11.68,共有部分,鋼筋混凝土構造,82年7月27日,六層,
RPQPMLPJPHLFFCD28CA,23,8.90,共有部分,鋼筋混凝土構造,82年7月27日,六層,
RPSPMLPJPHLFFCD48CA,47,83.98,住商用,見其他登記事項,58年8月30日,二層,一層 二層
RPSNMLQJPHLFFCD38CA,37,55.61,住家用,加強磚造,68年2月20日,二層,一層 二層
RPOPMLOJPHLFFCD97CA,32,121.11,住家用,加強磚造,72年12月17日,二層,一層 二層 屋頂突出物
RPRPMLMJQHLFFBD08CA,,219.24,住家用,鋼筋混凝土造,105年3月4日,四層,一層 二層 三層 四層
RPVNMLLLPHLFFBD28CA,21,224.41,住商用,鋼筋混凝土造,84年6月16日,八層,一層 二層 三層 四層 五層 騎樓
RPVNMLLLPHLFFBD28CA,21,.69,見其他登記事項,鋼筋混凝土造,84年6月16日,八層,地下一層
RPVNMLLLPHLFFBD28CA,21,3.62,共有部分,鋼筋混凝土造,84年6月16日,八層,
RPVNMLLLPHLFFBD28CA,21,63.43,共有部分,鋼筋混凝土造,84年6月16日,八層,
RPWNMLLLPHLFFBD38CA,,213.22,住家用,鋼筋混凝土造,105年3月4日,四層,一層 二層 三層 四層
RPTNMLPLPHLFFBD48CA,4,191.69,住家用,鋼筋混凝土造,101年1月10日,四層,一層 二層 三層 四層
RPWNMLQLPHLFFBD88CA,1,188.62,見其他登記事項,鋼筋混凝土造,104年10月22日,四層,一層 二層 三層 四層 屋頂突出物
RPWNMLQLPHLFFBD88CA,1,.29,見其他登記事項,鋼筋混凝土造,104年10月22日,一層,
RPOOMLQJPHLFFBD97CA,36,100.50,住商用,加強磚造,69年11月17日,二層,一層 二層
RPRNMLPJPHLFFBD08CA,1,160.37,住家用,鋼筋混凝土造,104年1月28日,三層,一層 二層 三層 屋頂突出物
RPXOMLLLPHLFFAD48CA,21,193.51,住商用,鋼筋混凝土造,84年5月22日,三層,一層 二層 三層 屋頂突出物
RPRNMLPLPHLFFAD18CA,49,78.09,住家用,見其他登記事項,56年1月1日,二層,一層 二層
RPPNMLSKPHLFFAD18CA,12,200.51,住家用,見其他登記事項,93年2月6日,四層,一層 二層 三層 四層 屋頂突出物
RPROMLNKPHLFFAD97CA,21,80.29,住家用,鋼筋混凝土造,84年8月29日,十七層,十二層
RPROMLNKPHLFFAD97CA,21,7.60,共有部分,鋼筋混凝土造,84年8月29日,十七層,
RPROMLNKPHLFFAD97CA,21,17.00,共有部分,鋼筋混凝土造,84年8月29日,十七層,
RPUOMLPJPHLFFAD38CA,31,47.97,住家用,加強磚造,74年1月11日,二層,一層 二層 屋頂突出物
RPUOMLPJPHLFFAD38CA,31,47.97,住家用,加強磚造,74年1月11日,二層,一層 二層 屋頂突出物
RPQNMLRJPHLFFAD08CA,1,89.40,見其他登記事項,見其他登記事項,104年11月5日,二十四層,十五層
RPQNMLRJPHLFFAD08CA,1,65.71,見其他登記事項,見其他登記事項,104年11月5日,二十四層,
RPRNMLRJPHLFFAD18CA,1,88.87,見其他登記事項,見其他登記事項,104年11月5日,二十四層,五層
RPRNMLRJPHLFFAD18CA,1,69.93,見其他登記事項,見其他登記事項,104年11月5日,二十四層,
RPSNMLRJPHLFFAD28CA,1,90.93,見其他登記事項,見其他登記事項,104年11月5日,二十四層,五層
RPSNMLRJPHLFFAD28CA,1,69.93,見其他登記事項,見其他登記事項,104年11月5日,二十四層,
RPTNMLRJPHLFFAD38CA,1,73.51,見其他登記事項,見其他登記事項,104年11月5日,二十四層,十三層
RPTNMLRJPHLFFAD38CA,1,31.35,見其他登記事項,見其他登記事項,104年11月5日,二十四層,
RPUNMLRJPHLFFAD48CA,1,81.86,見其他登記事項,見其他登記事項,104年11月5日,二十四層,二十一層
RPUNMLRJPHLFFAD48CA,1,34.96,見其他登記事項,見其他登記事項,104年11月5日,二十四層,
RPVNMLRJPHLFFAD58CA,1,86.68,見其他登記事項,見其他登記事項,104年11月5日,二十四層,十一層
RPVNMLRJPHLFFAD58CA,1,69.33,見其他登記事項,見其他登記事項,104年11月5日,二十四層,
RPXNMLRJPHLFFAD78CA,1,72.63,見其他登記事項,見其他登記事項,104年11月5日,二十四層,二十二層
RPXNMLRJPHLFFAD78CA,1,30.74,見其他登記事項,見其他登記事項,104年11月5日,二十四層,
RPOOMLRJPHLFFAD97CA,1,89.06,見其他登記事項,見其他登記事項,104年11月5日,二十四層,十層
RPOOMLRJPHLFFAD97CA,1,70.53,見其他登記事項,見其他登記事項,104年11月5日,二十四層,
RPPOMLRJPHLFFAD08CA,1,86.68,見其他登記事項,見其他登記事項,104年11月5日,二十四層,二十三層
RPPOMLRJPHLFFAD08CA,1,69.33,見其他登記事項,見其他登記事項,104年11月5日,二十四層,
RPSOMLRJPHLFFAD38CA,1,73.51,見其他登記事項,見其他登記事項,104年11月5日,二十四層,二十層
RPSOMLRJPHLFFAD38CA,1,31.35,見其他登記事項,見其他登記事項,104年11月5日,二十四層,
RPTOMLRJPHLFFAD48CA,1,55.09,見其他登記事項,見其他登記事項,104年11月5日,二十四層,十七層
RPTOMLRJPHLFFAD48CA,1,23.51,見其他登記事項,見其他登記事項,104年11月5日,二十四層,
RPUOMLRJPHLFFAD58CA,1,86.42,見其他登記事項,見其他登記事項,104年11月5日,二十四層,十一層
RPUOMLRJPHLFFAD58CA,1,68.12,見其他登記事項,見其他登記事項,104年11月5日,二十四層,
RPROMLPJPHLFFAD08CA,4,328.33,住家用,見其他登記事項,101年10月1日,四層,一層 二層 三層 四層
RPROMLQJPHLFFAD18CA,34,43.47,住家用,鋼筋混凝土造,70年12月31日,七層,四層
RPROMLQJPHLFFAD18CA,34,6.78,共有部分,鋼筋混凝土造,70年12月31日,七層,
RPPQMLRJPHLFFAD28CA,8,402.80,見其他登記事項,鋼筋混凝土造,97年11月11日,五層,一層 二層 三層 四層 五層
RPPNMLTJPHLFFAD18CA,21,8.17,共有部分,鋼筋混凝土造,84年3月11日,十二層,
RPPNMLTJPHLFFAD18CA,21,9.09,共有部分,鋼筋混凝土造,84年3月11日,十二層,
RPPNMLTJPHLFFAD18CA,21,2.14,共有部分,鋼筋混凝土造,84年3月11日,十二層,
RPPNMLTJPHLFFAD18CA,21,58.34,住家用,鋼筋混凝土造,84年3月11日,十二層,七層
RPUNMLLKPHLFFAD97CA,1,89.11,見其他登記事項,見其他登記事項,104年11月5日,二十四層,十三層
RPUNMLLKPHLFFAD97CA,1,69.93,見其他登記事項,見其他登記事項,104年11月5日,二十四層,
RPVNMLLKPHLFFAD08CA,1,67.31,見其他登記事項,見其他登記事項,104年11月5日,二十四層,二十四層
RPVNMLLKPHLFFAD08CA,1,28.94,見其他登記事項,見其他登記事項,104年11月5日,二十四層,
RPVNMLMKPHLFFAD18CA,43,94.01,住家用,加強磚造,62年8月20日,二層,一層 二層
RPTOMLTKPHLFFAD78CA,26,28.05,住家用,鋼筋混凝土造,79年11月26日,五層,五層
RPTOMLTKPHLFFAD78CA,26,11.57,共有部分,鋼筋混凝土造,79年11月26日,五層,
RPWNMLQJPHLFFBD68CA,4,175.06,見其他登記事項,鋼筋混凝土造,101年12月4日,四層,一層 二層 三層 四層
RPWNMLQJPHLFFBD68CA,4,4.49,見其他登記事項,鋼筋混凝土造,101年12月4日,一層,
RPWNMLQJPHLFFBD68CA,4,.03,見其他登記事項,鋼筋混凝土造,101年12月4日,一層,
RPUOMLTLPHLFFAD98CA,42,98.94,住商用,加強磚造,63年6月6日,三層,一層 二層 三層 騎樓 地下層
RPRPMLLJQHLFFAD87CA,47,66.25,住家用,加強磚造,58年1月24日,二層,一層 二層
RPQOMLNKPHLFFBD97CA,1,307.32,見其他登記事項,鋼筋混凝土造,104年11月2日,四層,一層 二層 三層 四層 屋頂突出物
RPQOMLNKPHLFFBD97CA,1,.02,見其他登記事項,鋼筋混凝土造,104年11月2日,一層,
RPROMLNKPHLFFBD08CA,1,377.43,見其他登記事項,鋼筋混凝土造,104年11月2日,四層,一層 二層 三層 四層 屋頂突出物
RPROMLNKPHLFFBD08CA,1,.02,見其他登記事項,鋼筋混凝土造,104年11月2日,一層,
RPSOMLNKPHLFFBD18CA,1,254.49,見其他登記事項,鋼筋混凝土造,104年11月2日,四層,一層 二層 三層 四層 屋頂突出物
RPSOMLNKPHLFFBD18CA,1,.02,見其他登記事項,鋼筋混凝土造,104年11月2日,一層,
RPRNMLLKPHLFFBD77CA,24,156.43,住商用,鋼筋混凝土造,81年6月9日,三層,一層 二層 三層 屋頂突出物
RPPNMLNKPHLFFBD77CA,5,283.70,住家用,鋼筋混凝土造,100年10月25日,四層,一層 二層 三層 四層
RPVNMLMLPHLFFBD38CA,9,187.36,住家用,鋼筋混凝土造,96年4月20日,三層,一層 二層 三層 屋頂突出物
RPWNMLTLPHLFFBD56CA,21,75.14,住家用,鋼筋混凝土造,84年11月10日,九層,五層
RPWNMLTLPHLFFBD56CA,21,12.17,見其他登記事項,鋼筋混凝土造,84年11月10日,九層,
RPWNMLTLPHLFFBD56CA,21,9.79,見其他登記事項,鋼筋混凝土造,84年11月10日,九層,
RPWNMLTLPHLFFBD56CA,21,29.19,見其他登記事項,鋼筋混凝土造,84年11月10日,九層,
RPTNMLQJPHLFFCD48CA,3,109.62,見其他登記事項,鋼筋混凝土構造,102年10月23日,十二層,十一層
RPTNMLQJPHLFFCD48CA,3,82.07,見其他登記事項,鋼筋混凝土構造,102年10月23日,十二層,
RPVQMLTLPHLFFCD86CA,18,110.58,住家用,鋼筋混凝土構造,87年9月19日,十二層,九層
RPVQMLTLPHLFFCD86CA,18,36.18,共有部分,鋼筋混凝土構造,87年9月19日,十二層,
RPVQMLTLPHLFFCD86CA,18,11.56,共有部分,鋼筋混凝土構造,87年9月19日,十二層,
RPOPMLRLPHLFFCD48CA,36,115.27,住家用,加強磚造,69年7月16日,二層,一層 二層 屋頂突出物
RPPPMLPJPHLFFAR76CA,27,232.13,住家用,鋼筋混凝土造,78年7月19日,三層,一層 二層 三層 屋頂突出物 騎樓
RPQPMLPJPHLFFAR86CA,,115.83,見其他登記事項,鋼造,,二層,一層 二層 騎樓
RPQNMLQJPHLFFAR76CA,,123.70,住商用,加強磚造,,二層,一層 二層 騎樓
RPUNMLOJQHLFFCD48CA,35,138.07,住商用,鋼筋混凝土構造,70年6月10日,四層,一層 二層 三層 四層 屋頂突出物
