編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPUNMLPJPHLFFDE68CA,2,341.47,見其它登記事項,鋼筋混凝土造,103年1月14日,三層,一層 二層 三層 見其他登記事項
RPVNMLPJPHLFFDE78CA,3,131.54,住家用,鋼筋混凝土造,102年10月3日,十五層,九層
RPVNMLPJPHLFFDE78CA,3,91.42,共有部分,鋼筋混凝土造,102年10月3日,十五層,
RPQPMLPJPHLFFDE48CA,14,88.20,住家用,鋼筋混凝土造,91年2月4日,十四層,四層
RPQPMLPJPHLFFDE48CA,14,61.67,見使用執照,鋼筋混凝土造,91年2月4日,十四層,
RPUPMLRJPHLFFDE09CA,30,94.42,,鋼筋混凝土造,75年11月14日,五層,四層
RPSNMLOKPHLFFDE48CA,,95.90,見其它登記事項,鋼筋混凝土造,105年1月20日,,四層
RPSNMLOKPHLFFDE48CA,,78.31,見其它登記事項,鋼筋混凝土造,105年1月20日,十二層,
RPQNMLTKPHLFFDE78CA,21,147.61,住家用,鋼筋混凝土造,84年5月11日,二十三層,十一層 電梯樓梯間
RPQNMLTKPHLFFDE78CA,21,6.76,見使用執照,鋼筋混凝土造,84年5月11日,二十三層,
RPQNMLTKPHLFFDE78CA,21,33.66,見使用執照,鋼筋混凝土造,84年5月11日,二十三層,
RPSOMLMLPHLFFDE48CA,,96.44,見其它登記事項,鋼筋混凝土造,105年1月20日,十二層,七層
RPSOMLMLPHLFFDE48CA,,80.75,見其它登記事項,鋼筋混凝土造,105年1月20日,十二層,
RPOOMLPLPHLFFDE38CA,35,79.69,,鋼筋混凝土造,70年9月23日,五層,五層
RPUPMLOJPHLFFEE88CA,11,56.93,住家用,鋼筋混凝土造,94年11月25日,十四層,十二層
RPUPMLOJPHLFFEE88CA,11,40.43,見使用執照,鋼筋混凝土造,94年11月25日,十四層,
RPWOMLPJPHLFFEE09CA,,81.94,見其它登記事項,見其它登記事項,105年2月24日,十五層,九層
RPWOMLPJPHLFFEE09CA,,44.61,見其它登記事項,見其它登記事項,105年2月24日,十五層,
RPXOMLPJPHLFFEE56CA,,45.37,見其它登記事項,見其它登記事項,105年2月24日,十五層,八層
RPXOMLPJPHLFFEE56CA,,24.04,見其它登記事項,見其它登記事項,105年2月24日,十五層,
RPXNMLOJPHLFFEE98CA,,83.62,見其它登記事項,見其它登記事項,104年10月12日,十五層,七層
RPXNMLOJPHLFFEE98CA,,77.25,見其它登記事項,見其它登記事項,104年10月12日,十五層,
RPSOMLOJPHLFFEE58CA,8,81.83,住家用,鋼筋混凝土造,97年4月10日,十五層,十三層
RPSOMLOJPHLFFEE58CA,8,52.46,共有部分,鋼筋混凝土造,97年4月10日,十五層,
RPVOMLRJPHLFFEE56CA,11,88.00,住家用,鋼筋混凝土造,94年6月10日,十三層,八層
RPVOMLRJPHLFFEE56CA,11,42.40,見使用執照,鋼筋混凝土造,94年6月10日,十三層,
RPXQMLRJPHLFFEE96CA,23,130.67,住家用,鋼筋混凝土造,82年7月29日,十一層,十層 十一層 電梯樓梯間
RPXQMLRJPHLFFEE96CA,23,50.51,見使用執照,鋼筋混凝土造,82年7月29日,十一層,
RPUOMLSJPHLFFEE56CA,10,15.00,見其它登記事項,鋼筋混凝土造,95年6月26日,十一層,十一層
RPUOMLSJPHLFFEE56CA,10,3.13,見其它登記事項,鋼筋混凝土造,95年6月26日,十一層,
RPUOMLSJPHLFFEE56CA,10,7.15,見其它登記事項,鋼筋混凝土造,95年6月26日,十一層,
RPQNMLTJPHLFFEE78CA,10,15.00,見其它登記事項,鋼筋混凝土造,95年6月26日,十一層,十層
RPQNMLTJPHLFFEE78CA,10,3.13,見其它登記事項,鋼筋混凝土造,95年6月26日,十一層,
RPQNMLTJPHLFFEE78CA,10,6.37,見其它登記事項,鋼筋混凝土造,95年6月26日,十一層,
RPPNMLLKPHLFFEE97CA,5,85.63,住家用,鋼筋混凝土造,100年9月16日,十三層,七層
RPPNMLLKPHLFFEE97CA,5,49.51,見其它登記事項,鋼筋混凝土造,100年9月16日,十三層,
RPWNMLMKPHLFFEE78CA,13,78.18,住家用,見使用執照,92年7月24日,十四層,十二層
RPWNMLMKPHLFFEE78CA,13,30.31,見使用執照,見使用執照,92年7月24日,十四層,
RPTNMLQKPHLFFEE88CA,20,109.87,住家用,鋼筋混凝土造,85年7月12日,十四層,十層
RPTNMLQKPHLFFEE88CA,20,65.78,見使用執照,鋼筋混凝土造,85年7月12日,十四層,
RPOOMLKLPHLFFEE97CA,22,109.76,住家用,鋼筋混凝土造,83年7月7日,二十層,十七層
RPOOMLKLPHLFFEE97CA,22,40.41,見使用執照,鋼筋混凝土造,83年7月7日,二十層,
RPRNMLRLPHLFFEE88CA,1,149.10,見其它登記事項,見其它登記事項,104年1月19日,十五層,一層 夾層
RPRNMLRLPHLFFEE88CA,1,73.55,見其它登記事項,見其它登記事項,104年1月19日,十五層,
RPSNMLRJPHLFFFE88CA,21,192.22,住商用,鋼筋混凝土造,84年2月5日,三層,一層 二層 三層 屋頂突出物
RPXNMLMLPHLFFFE09CA,46,75.48,住家用,加強磚造,59年10月20日,二層,一層 二層 騎樓
RPROMLLJPHLFFGE38CA,44,12.34,住家用,加強磚造,61年3月20日,二層,一層 二層
RPWOMLLJPHLFFGE88CA,30,73.80,住家用,鋼筋混凝土造,75年9月5日,五層,一層
RPRNMLOJPHLFFGE58CA,1,247.98,見其他登記事項,見其他登記事項,104年1月5日,五層,一層 二層 三層 四層 五層
RPSNMLOJPHLFFGE68CA,20,76.37,住家用,鋼筋混凝土造,85年1月5日,二十一層,三層
RPSNMLOJPHLFFGE68CA,20,25.32,共有部份,鋼筋混凝土造,85年1月5日,二十一層,
RPTNMLOJPHLFFGE78CA,34,78.00,住家用,鋼筋混凝土造,71年2月8日,五層,三層
RPVOMLPJPHLFFGE56CA,34,96.72,住商用,鋼筋混凝土造,71年2月12日,七層,一層 二層 騎樓
RPVOMLPJPHLFFGE56CA,34,18.52,共有部份,鋼筋混凝土造,71年2月12日,七層,
RPWOMLPJPHLFFGE66CA,27,91.74,住家用,鋼筋混凝土造,78年8月10日,十二層,四層
RPWOMLPJPHLFFGE66CA,27,28.21,共有部份,鋼筋混凝土造,78年8月10日,十二層,
RPXOMLPJPHLFFGE76CA,18,113.40,住家用,鋼筋混凝土造,87年3月1日,七層,二層
RPXOMLPJPHLFFGE76CA,18,73.67,共有部份,鋼筋混凝土造,87年3月1日,七層,
RPOPMLPJPHLFFGE58CA,30,99.75,住家用,鋼筋混凝土造,75年7月3日,五層,四層
RPOPMLPJPHLFFGE58CA,30,14.55,共有部份,鋼筋混凝土造,75年7月3日,五層,
RPQNMLQKPHLFFGE78CA,36,102.93,住商用,加強磚造,69年7月10日,二層,一層 二層 騎樓 地下層
RPRNMLQKPHLFFGE88CA,,131.90,見其他登記事項,加強磚造,,二層,一層 二層 屋頂突出物 騎樓 夾層 地下層
RPROMLKLPHLFFGE48CA,20,118.24,住家用,鋼筋混凝土造,85年1月10日,十六層,七層
RPROMLKLPHLFFGE48CA,20,53.86,共有部份,鋼筋混凝土造,85年1月10日,十六層,
RPTNMLPLPHLFFGE09CA,6,177.32,見其他登記事項,鋼筋混凝土造,99年6月1日,四層,一層 二層 三層 四層
RPXOMLPLPHLFFGE96CA,23,232.98,住工用,鋼筋混凝土造,82年2月19日,二層,一層 二層 屋頂突出物
RPOPMLQLPHLFFGE88CA,1,58.24,見其他登記事項,見其他登記事項,103年12月30日,十一層,十層
RPOPMLQLPHLFFGE88CA,1,68.38,見其他登記事項,見其他登記事項,103年12月30日,十一層,
RPOQMLLJQHLFFGE38CA,20,80.85,住家用,鋼筋混凝土造,85年1月24日,七層,三層
RPOQMLLJQHLFFGE38CA,20,28.51,共有部份,鋼筋混凝土造,85年1月24日,七層,
RPOQMLLJQHLFFGE38CA,20,.08,商業用,鋼筋混凝土造,85年1月24日,七層,一層 騎樓
RPOQMLLJQHLFFGE38CA,20,.03,共有部份,鋼筋混凝土造,85年1月24日,七層,
RPOQMLLJQHLFFGE38CA,20,.08,商業用,鋼筋混凝土造,85年1月24日,七層,一層 騎樓
RPOQMLLJQHLFFGE38CA,20,.03,共有部份,鋼筋混凝土造,85年1月24日,七層,
RPQNMLNKPHLFFHE58CA,44,83.48,住家用,鋼筋混凝土造,61年10月10日,二層,一層 二層 騎樓
RPROMLLJPHLFFIE58CA,22,31.47,住家用,鋼筋混凝土造,83年1月28日,十九層,十層
RPROMLLJPHLFFIE58CA,22,14.23,共有部份,鋼筋混凝土造,83年1月28日,十九層,
RPRNMLOJPHLFFIE78CA,36,96.96,住商用,加強磚造,68年12月20日,二層,一層 二層 騎樓
RPUNMLOJPHLFFIE09CA,2,271.46,見其他登記事項,鋼筋混凝土造,103年12月23日,三層,一層 二層 三層 見其他登記事項
RPVNMLPJPHLFFIE66CA,8,214.48,見其他登記事項,鋼筋混凝土造,97年1月15日,二十層,十六層
RPVNMLPJPHLFFIE66CA,8,145.39,共有部份,鋼筋混凝土造,97年1月15日,二十三層,
RPSNMLQJPHLFFIE09CA,1,142.63,見其他登記事項,鋼筋混凝土造,104年5月13日,三層,一層 二層 三層 見其他登記事項
RPUNMLLKPHLFFIE88CA,1,264.99,見其他登記事項,鋼筋混凝土造,104年8月12日,四層,一層 二層 三層 四層 見其他登記事項
RPPOMLPJPHLFFIE78CA,10,161.44,住家用,鋼筋混凝土造,94年12月26日,四層,一層 二層 三層 四層
RPTNMLNKPHLFFIE98CA,35,89.12,住商用,鋼筋混凝土造,70年5月1日,五層,一層 二層 騎樓
RPTNMLNKPHLFFIE98CA,35,6.59,共有部份,鋼筋混凝土造,70年5月1日,五層,
RPUNMLOKPHLFFIE56CA,1,57.71,見其他登記事項,鋼筋混凝土造,104年4月20日,十五層,十一層
RPUNMLOKPHLFFIE56CA,1,29.47,見其他登記事項,鋼筋混凝土造,104年4月20日,十五層,
RPSNMLQKPHLFFIE56CA,21,158.87,住家用,鋼筋混凝土造,84年1月22日,四層,一層 二層 三層 四層 屋頂突出物
RPWNMLSKPHLFFIE17CA,,247.94,見其他登記事項,鋼筋混凝土造,104年11月25日,三層,一層 二層 三層 見其他登記事項
RPPNMLTKPHLFFIE56CA,43,84.73,住商用,加強磚造,62年11月24日,二層,一層 二層 騎樓
RPSNMLPLPHLFFIE56CA,1,87.83,見其他登記事項,鋼筋混凝土造,104年4月20日,十五層,九層
RPSNMLPLPHLFFIE56CA,1,65.05,見其他登記事項,鋼筋混凝土造,104年4月20日,十五層,
RPUNMLQJPHLFFJE76CA,,189.73,住家用,鋼筋混凝土造,105年3月3日,三層,一層 二層 三層
RPPNMLTJPHLFFKE66CA,21,160.34,住家用,鋼筋混凝土造,84年1月24日,四層,一層 二層 三層 四層
RPWNMLLJPHLFFLE66CA,34,73.09,住家用,鋼筋混凝土造,71年8月20日,五層,五層
RPPNMLOJPHLFFLE88CA,21,76.99,見其他登記事項,鋼筋混凝土造,84年5月1日,十三層,九層
RPPNMLOJPHLFFLE88CA,21,27.90,共有部份,鋼筋混凝土造,84年5月1日,十三層,
RPUOMLPJPHLFFLE96CA,22,79.04,住家用,鋼筋混凝土造,83年2月5日,十層,六層
RPUOMLPJPHLFFLE96CA,22,23.13,共有部份,鋼筋混凝土造,83年2月5日,十五層,
RPQNMLRJPHLFFLE66CA,17,130.86,住商用,鋼筋混凝土造,87年10月1日,十層,一層 二層 三層
RPQNMLRJPHLFFLE66CA,17,39.13,見其他登記事項,鋼筋混凝土造,87年10月1日,十層,
RPPNMLSKPHLFFLE76CA,28,128.33,住家用,鋼筋混凝土造,77年1月5日,二層,一層 二層 屋頂突出物
RPRNMLOJPHLFFHE78DA,32,74.40,住商用,加強磚造,73年10月1日,二層,一層 二層
RPOOMLPJPHLFFIE78DA,28,121.45,住商用,鋼筋混凝土造,77年1月28日,三層,一層 二層 三層 屋頂突出物
RPWOMLLLPHLFFCE78DA,20,111.08,住家用,鋼筋混凝土造,85年10月4日,十層,八層
RPWOMLLLPHLFFCE78DA,20,31.35,見使用執照,鋼筋混凝土造,85年10月4日,十層,
RPQOMLOJPHLFFCE28DA,35,35.18,,鋼筋混凝土造,70年1月22日,十層,三層
RPQOMLOJPHLFFCE28DA,35,5.82,見使用執照,鋼筋混凝土造,70年1月22日,000,
RPTNMLRJPHLFFLE96CA,2,256.52,住家用,鋼筋混凝土造,103年12月3日,四層,一層 二層 三層 四層
RPPNMLTJPHLFFLE76CA,21,101.21,住家用,鋼筋混凝土造,84年4月10日,六層,六層
RPPNMLTJPHLFFLE76CA,21,27.03,共有部份,鋼筋混凝土造,84年4月10日,六層,
RPSOMLPJPHLFFLE76CA,22,206.52,住商用,鋼筋混凝土造,83年8月17日,四層,一層 二層 三層 四層 騎樓
RPXNMLPJPHLFFLE17CA,35,90.00,住家用,加強磚造,70年5月1日,二層,一層 二層
RPUNMLPLPHLFFJE86CA,22,85.74,見其他登記事項,鋼筋混凝土造,83年8月18日,五層,二層
RPUNMLPLPHLFFJE86CA,22,7.46,見其他登記事項,鋼筋混凝土造,83年8月18日,五層,
RPVOMLTLPHLFFIE37CA,,228.44,住家用,鋼筋混凝土造,105年5月9日,四層,一層 二層 三層 四層 見其他登記事項
RPWOMLTLPHLFFIE47CA,,228.44,住家用,鋼筋混凝土造,105年5月9日,四層,一層 二層 三層 四層 見其他登記事項
RPVNMLOKPHLFFIE66CA,18,79.71,住家用,鋼筋混凝土造,86年12月20日,十三層,二層
RPVNMLOKPHLFFIE66CA,18,52.10,見其他登記事項,鋼筋混凝土造,86年12月20日,十三層,
RPQOMLPJPHLFFIE88CA,4,168.66,見其他登記事項,鋼筋混凝土造,101年3月15日,四層,一層 二層 三層 四層
RPWNMLLKPHLFFIE09CA,2,196.99,見其他登記事項,鋼筋混凝土造,103年5月26日,四層,一層 二層 三層 四層
RPSNMLRJPHLFFIE56CA,28,262.72,住商用,鋼筋混凝土造,77年11月20日,三層,一層 二層 三層 屋頂突出物 騎樓
RPWNMLPJPHLFFIE76CA,1,244.05,見其他登記事項,鋼筋混凝土造,104年11月20日,三層,一層 二層 三層 見其他登記事項
RPXNMLPJPHLFFIE86CA,23,154.54,住家用,鋼筋混凝土造,82年6月14日,三層,一層 二層 三層 屋頂突出物
RPPNMLOJPHLFFHE48CA,33,11.98,住家用,加強磚造,72年7月22日,二層,一層 二層
RPSOMLTLPHLFFGE86CA,45,73.70,住商用,加強磚造,60年5月1日,二層,一層 二層 騎樓
RPTNMLMLPHLFFGE78CA,30,97.89,住家用,鋼筋混凝土造,75年3月5日,二層,一層 二層 屋頂突出物
RPRNMLPLPHLFFGE88CA,,60.23,見其他登記事項,見其他登記事項,105年1月18日,十一層,九層
RPRNMLPLPHLFFGE88CA,,32.42,見其他登記事項,見其他登記事項,105年1月18日,十一層,
RPTPMLMKPHLFFGE88CA,30,158.97,商業用,鋼筋混凝土造,75年6月11日,六層,一層 二層 三層 騎樓
RPOQMLMKPHLFFGE48CA,38,74.00,住家用,鋼筋混凝土造,67年8月23日,四層,一層 二層
RPROMLNKPHLFFGE68CA,2,377.74,見其他登記事項,見其他登記事項,103年9月10日,五層,一層 二層 三層 四層 五層 屋頂突出物
RPOOMLPJPHLFFGE48CA,21,108.41,住商用,鋼筋混凝土造,84年4月18日,十層,一層 二層 夾層
RPOOMLPJPHLFFGE48CA,21,13.13,共有部份,鋼筋混凝土造,84年4月18日,十層,
RPSNMLQJPHLFFGE88CA,10,184.19,住家用,見其他登記事項,95年6月15日,四層,一層 二層 三層 四層
RPPOMLQJPHLFFGE68CA,36,35.73,住家用,鋼筋混凝土造,69年1月25日,七層,六層
RPSNMLTJPHLFFGE56CA,22,85.81,住家用,鋼筋混凝土造,83年6月1日,十四層,六層
RPSNMLTJPHLFFGE56CA,22,37.59,共有部份,鋼筋混凝土造,83年6月1日,十四層,
RPTNMLTJPHLFFGE66CA,35,133.11,住商用,鋼筋混凝土造,70年10月20日,三層,一層 二層 三層 騎樓
RPRPMLNKPHLFFFE68CA,31,102.47,住商用,鋼筋混凝土造,74年6月23日,二層,一層 二層 夾層
RPUOMLPKPHLFFFE09CA,10,112.83,住家用,鋼筋混凝土造,95年5月12日,十三層,五層
RPUOMLPKPHLFFFE09CA,10,66.89,見其他登記事項,鋼筋混凝土造,95年5月12日,十三層,
RPUNMLKLPHLFFFE58CA,20,90.38,住家用,鋼筋混凝土造,85年2月20日,十六層,十五層
RPUNMLKLPHLFFFE58CA,20,27.56,共有部份,鋼筋混凝土造,85年2月20日,十六層,
RPSPMLPJPHLFFFE88CA,,240.49,住家用,鋼筋混凝土造,104年10月1日,三層,一層 二層 三層 屋頂突出物
RPSOMLLKPHLFFFE48CA,35,96.00,住商用,鋼筋混凝土造,70年5月31日,二層,一層 二層 騎樓
RPVNMLOJPHLFFFE88CA,40,114.72,住商用,加強磚造,65年5月20日,二層,一層 二層 騎樓
RPPNMLKMPHLFFEE08CA,2,299.90,住家用,鋼筋混凝土造,103年2月26日,二十五層,五層
RPPNMLKMPHLFFEE08CA,2,204.34,見其它登記事項,鋼筋混凝土造,103年2月26日,二十五層,
RPTOMLKLPHLFFEE48CA,17,108.52,住家用,見其它登記事項,88年9月20日,十三層,十三層
RPTOMLKLPHLFFEE48CA,17,58.80,見使用執照,見使用執照,88年9月20日,十三層,
RPPPMLKLPHLFFEE18CA,38,67.95,,鋼筋混凝土造,67年9月20日,四層,二層
RPSPMLMLPHLFFEE68CA,25,88.24,住家用,鋼筋混凝土造,80年5月27日,七層,四層
RPSPMLMLPHLFFEE68CA,25,27.77,見使用執照,鋼筋混凝土造,80年5月27日,七層,
RPXNMLOKPHLFFEE09CA,1,59.57,見其它登記事項,見其它登記事項,104年8月3日,十五層,十層
RPXNMLOKPHLFFEE09CA,1,56.13,見其它登記事項,見其它登記事項,104年8月3日,十五層,
RPQOMLLKPHLFFEE18CA,2,111.97,住家用,見其它登記事項,103年11月10日,十五層,三層
RPQOMLLKPHLFFEE18CA,2,72.99,見其它登記事項,見其它登記事項,103年11月10日,十五層,
RPROMLLKPHLFFEE28CA,2,95.64,住家用,見其它登記事項,103年11月10日,十五層,十二層
RPROMLLKPHLFFEE28CA,2,64.94,見其它登記事項,見其它登記事項,103年11月10日,十五層,
RPSOMLLKPHLFFEE38CA,3,584.05,住家用,鋼筋混凝土造,102年4月30日,五層,一層 二層 三層 四層 五層 屋頂突出物
RPTOMLLKPHLFFEE48CA,2,102.69,住家用,見其它登記事項,103年11月10日,十五層,十一層
RPTOMLLKPHLFFEE48CA,2,50.61,見其它登記事項,見其它登記事項,103年11月10日,十五層,
RPPPMLRJPHLFFEE68CA,17,92.15,住家用,見使用執照,88年1月20日,十四層,七層
RPPPMLRJPHLFFEE68CA,17,40.38,見使用執照,見使用執照,88年1月20日,十四層,
RPRPMLRJPHLFFEE88CA,1,85.54,見其它登記事項,見其它登記事項,104年7月9日,十五層,六層
RPRPMLRJPHLFFEE88CA,1,59.06,見其它登記事項,見其它登記事項,104年7月9日,十五層,
RPSPMLOJPHLFFEE68CA,15,79.92,住家用,見使用執照,90年9月20日,十四層,十四層
RPSPMLOJPHLFFEE68CA,15,57.29,見使用執照,見使用執照,90年9月20日,十四層,
RPRNMLQJPHLFFEE58CA,42,85.32,,加強磚造,63年11月4日,二層,一層 二層 騎樓
RPSOMLPJPHLFFEE68CA,18,43.70,住家用,鋼筋混凝土造,87年3月19日,十四層,九層
RPSOMLPJPHLFFEE68CA,18,43.70,住家用,鋼筋混凝土造,87年3月19日,十四層,九層
RPSOMLPJPHLFFEE68CA,18,25.47,見其它登記事項,鋼筋混凝土造,87年3月19日,十四層,
RPSOMLPJPHLFFEE68CA,18,25.47,見其它登記事項,鋼筋混凝土造,87年3月19日,十四層,
RPTOMLPJPHLFFEE78CA,36,79.06,,鋼筋混凝土造,69年5月7日,五層,五層
RPTOMLPJPHLFFEE78CA,36,10.25,見使用執照,鋼筋混凝土造,69年5月7日,五層,
RPQNMLLJQHLFFDE97CA,36,88.54,,鋼筋混凝土造,68年12月13日,五層,五層
RPQPMLPKPHLFFDE58CA,20,91.62,住家用,鋼筋混凝土造,84年12月19日,二十六層,二十層
RPQPMLPKPHLFFDE58CA,20,20.12,見使用執照,鋼筋混凝土造,84年12月19日,二十六層,
RPQPMLPKPHLFFDE58CA,20,27.12,見使用執照,鋼筋混凝土造,84年12月19日,二十六層,
RPSPMLPKPHLFFDE78CA,22,90.09,住家用,鋼筋混凝土造,83年6月22日,十二層,八層 電梯樓梯間
RPSPMLPKPHLFFDE78CA,22,33.63,見使用執照,鋼筋混凝土造,83年6月22日,十二層,
RPWNMLKLPHLFFDE58CA,1,106.10,住家用,鋼筋混凝土造,104年9月23日,十五層,四層
RPWNMLKLPHLFFDE58CA,1,80.79,見其它登記事項,鋼筋混凝土造,104年9月23日,十五層,
RPXNMLKLPHLFFDE68CA,1,106.10,住家用,鋼筋混凝土造,104年9月23日,十五層,十一層
RPXNMLKLPHLFFDE68CA,1,80.79,見其它登記事項,鋼筋混凝土造,104年9月23日,十五層,
RPOOMLKLPHLFFDE87CA,1,109.85,住家用,鋼筋混凝土造,104年9月23日,十五層,十三層
RPOOMLKLPHLFFDE87CA,1,106.70,見其它登記事項,鋼筋混凝土造,104年9月23日,十五層,
RPROMLOKPHLFFDE48CA,33,90.06,,鋼筋混凝土造,71年12月29日,五層,四層
RPVNMLPKPHLFFDE88CA,,81.21,見其它登記事項,鋼筋混凝土造,104年12月20日,十五層,十二層
RPVNMLPKPHLFFDE88CA,,88.64,見其它登記事項,鋼筋混凝土造,104年12月20日,十五層,
