鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
花蓮市,房地(土地+建物),花蓮縣花蓮巿球崙二路211~240號,15.9,住,,,1050524,土地1建物1車位0,四層，五層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860827,90.05,3,2,2,有,無,3360000,37313,,0.0,0,,RPOOMLQJPHLFFAU96CA
花蓮市,房地(土地+建物),花蓮縣花蓮巿中和街211~240號,8.63,住,,,1050531,土地2建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890807,65.66,1,1,1,有,有,2500000,38075,,0.0,0,,RPTNMLPJPHLFFAU27CA
花蓮市,房地(土地+建物),花蓮縣花蓮巿建興街137巷1~30號,102.57,住,,,1050617,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0830624,208.5,4,2,3,有,無,9800000,47002,,0.0,0,,RPWNMLPJPHLFFAU57CA
花蓮市,房地(土地+建物),花蓮縣花蓮巿國興六街21巷5弄1~30號,154.0,住,,,1050511,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1040320,336.38,5,2,5,有,無,19300000,57376,,0.0,0,,RPPNMLQJPHLFFAU96CA
新城鄉,房地(土地+建物),花蓮縣新城鄉草林31~60號,1645.45,農,,,1050604,土地1建物1車位0,一層，二層，三層，四層，屋頂突出物,四層,農舍,農舍,鋼筋混凝土造,1050414,263.89,4,2,5,有,無,7700000,,,0.0,0,本案件為農地配蓋，房地交易總價不含建物。,RPTNMLMKPHLFFAU07CA
花蓮市,房地(土地+建物),花蓮縣花蓮巿國興一街91~120號,5.95,其他,,,1050624,土地1建物1車位0,五層,八層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0810930,26.83,1,1,1,有,有,1050000,39135,,0.0,0,,RPOPMLNKPHLFFAU86CA
吉安鄉,房地(土地+建物),花蓮縣吉安鄉全民街91~120號,54.28,,鄉村區,乙種建築用地,1050614,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880414,142.13,4,2,2,有,有,4000000,28143,,0.0,0,受債權債務影響或債務抵償之交易。,RPWNMLMKPHLFFAU37CA
花蓮市,房地(土地+建物),花蓮縣花蓮巿榮正街61~90號,38.55,住,,,1050531,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750402,137.6,3,2,2,有,無,4500000,32703,,0.0,0,,RPTNMLQJPHLFFAU37CA
吉安鄉,房地(土地+建物),花蓮縣吉安鄉南華六街91~120號,233.98,,鄉村區,乙種建築用地,1050503,土地3建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1030213,233.64,4,2,3,有,無,12500000,53501,,0.0,0,,RPQOMLQJPHLFFAU17CA
花蓮市,房地(土地+建物),花蓮縣花蓮巿國盛一街181~210號,154.0,商,,,1050517,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0930318,354.14,10,1,11,有,無,26000000,73417,,0.0,0,,RPUOMLQJPHLFFAU57CA
壽豐鄉,土地,大湖腳段1051~1080地號,261.62,,一般農業區,農牧用地,1050503,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,321111,1227,,0.0,0,向政府機關承購之案件。,RPUOMLLKPHLFFAU17CA
吉安鄉,房地(土地+建物),花蓮縣吉安鄉吉祥九街1~30號,88.75,商,,,1050613,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0800104,187.42,4,2,3,有,無,7700000,41084,,0.0,0,,RPQPMLSKPHLFFAU57CA
吉安鄉,土地,永興段1201~1230地號,920.6,,鄉村區,乙種建築用地,1050521,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,25340000,27526,,0.0,0,,RPOPMLTKPHLFFAU47CA
花蓮市,房地(土地+建物),花蓮縣花蓮巿國聯五路121~150號,5.45,商,,,1050621,土地1建物1車位0,二層,五層,套房(1房1廳1衛),商業用,鋼筋混凝土造,0750712,32.33,1,1,1,有,無,1200000,37117,,0.0,0,,RPTOMLPLPHLFFAU57CA
吉安鄉,房地(土地+建物),花蓮縣吉安鄉干城二街237巷1~30號,2264.37,,特定農業區,農牧用地,1050622,土地1建物1車位0,一層，二層，三層，見其他登記事項,三層,農舍,農舍,鋼筋混凝土造,1050520,413.06,5,2,4,有,無,7700000,,,0.0,0,"102年簽定的買賣契約(配蓋農舍),交易金額為土地價金",RPOOMLTLPHLFFAU47CA
富里鄉,土地,萬寧段571~600地號,826.1,,特定農業區,農牧用地,1050518,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1300000,1574,,0.0,0,,RPRNMLRJPHLFFCU47CA
光復鄉,土地,大興段481~510地號,3000.01,,一般農業區,農牧用地,1050627,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000000,1000,,0.0,0,,RPQNMLPJPHLFFBU07CA
萬榮鄉,土地,新白陽段1141~1170地號,8791.9,,山坡地保育區,農牧用地,1050624,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,500000,57,,0.0,0,,RPPNMLPJPHLFFBU17EA
花蓮市,土地,林森段2281~2310地號,77.5,其他,,,1050523,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,711450,9180,,0.0,0,,RPQOMLQJPHLFFAU37EA
玉里鎮,土地,玉城段541~570地號,510.0,住,,,1050614,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9120000,17882,,0.0,0,,RPPNMLRJPHLFFCU37DA
鳳林鎮,土地,水車段1441~1470地號,1904.56,,特定農業區,農牧用地,1050614,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2900000,1523,,0.0,0,,RPPNMLLKPHLFFBU86EA
瑞穗鄉,房地(土地+建物),花蓮縣瑞穗鄉中正南路一段121~150號,101.0,,一般農業區,甲種建築用地,1050628,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0711204,134.17,3,2,2,有,無,2800000,20869,,0.0,0,建物格局由權利人提供，所有移轉稅費由權利人負擔，權利人係承租房客。,RPPNMLLKPHLFFCU76CA
花蓮市,房地(土地+建物),花蓮縣花蓮巿長春街61~90號,66.0,住,,,1050623,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0701214,178.73,2,2,3,有,無,6900000,38606,,0.0,0,,RPXNMLRLPHLFFAU08CA
花蓮市,土地,福德段151~180地號,1434.0,農,,,1050511,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,17351400,12100,,0.0,0,,RPXNMLTKPHLFFAU18CA
花蓮市,房地(土地+建物),花蓮縣花蓮巿中正路143巷1~30號,50.0,住,,,1050607,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0620207,79.41,3,0,3,有,無,4300000,54149,,0.0,0,,RPVOMLPKPHLFFAU67CA
壽豐鄉,土地,路內段811~840地號,221.24,農,,,1050605,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1000000,4520,,0.0,0,,RPQNMLLKPHLFFAU66CA
吉安鄉,房地(土地+建物),花蓮縣吉安鄉南埔八街31~60號,82.0,住,,,1050606,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0660404,105.82,2,2,1,有,無,7200000,68040,,0.0,0,,RPPOMLLKPHLFFAU66CA
壽豐鄉,土地,東升段331~360地號,1320.0,,風景區,農牧用地,1050623,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,580000,439,,0.0,0,,RPSOMLQJPHLFFAU37CA
花蓮市,房地(土地+建物),花蓮縣花蓮巿國興一街91~120號,15.04,其他,,,1050604,土地1建物1車位0,八層,八層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0810930,98.99000000000001,2,2,2,有,有,3200000,32326,,0.0,0,,RPUNMLMKPHLFFAU17CA
吉安鄉,房地(土地+建物),花蓮縣吉安鄉吉興三街91~120號,81.0,住,,,1050607,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0940308,153.55,4,2,3,有,無,8500000,55357,,0.0,0,,RPVNMLMKPHLFFAU27CA
壽豐鄉,房地(土地+建物),花蓮縣壽豐鄉仁愛街1~30號,89.03,,鄉村區,乙種建築用地,1050615,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0840914,179.14,8,2,3,有,無,5600000,31260,,0.0,0,包含未辦保存登記,RPPNMLNKPHLFFAU76CA
花蓮市,房地(土地+建物),花蓮縣花蓮巿林園二街31~60號,14.44,住,,,1050620,土地1建物1車位0,一層,十四層,店面(店鋪),商業用,鋼筋混凝土造,0911202,58.72,1,1,1,有,有,2850000,48535,,0.0,0,,RPPPMLLKPHLFFAU76CA
光復鄉,土地,馬佛段151~180地號,936.0,,一般農業區,農牧用地,1050526,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,718000,767,,0.0,0,畸零地或有合併使用之交易。(國產署標售逾期未辦理繼承登記案件),RPRNMLLKPHLFFBU07EA
萬榮鄉,土地,悅付南段541~570地號,350.27,,一般農業區,農牧用地,1050628,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,50000,143,,0.0,0,,RPPNMLPKPHLFFBU27EA
花蓮市,房地(土地+建物),花蓮縣花蓮巿中美三街61~90號,24.89,住,,,1050611,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830518,109.34,3,1,2,有,有,4900000,44814,,0.0,0,,RPOOMLNKPHLFFAU76CA
新城鄉,土地,廣安段301~330地號,144.0,,一般農業區,甲種建築用地,1050626,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2626184,18237,,0.0,0,含增建或未登記建物。,RPUNMLNKPHLFFAU27CA
花蓮市,房地(土地+建物),花蓮縣花蓮巿中華路498巷1~30號,28.2,住,,,1050624,土地2建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0690806,148.49,3,2,3,有,無,4380000,29497,,0.0,0,含增建,RPWOMLLKPHLFFAU37CA
吉安鄉,房地(土地+建物),花蓮縣吉安鄉吉安路六段31~60號,310.72,,特定農業區,甲種建築用地,1050620,土地2建物1車位0,全,二層,透天厝,住家用,見其他登記事項,0650108,178.77,0,0,3,無,無,12000000,67125,,0.0,0,1.買方負擔土地增值稅新台幣829261元整。2.親友特殊關係間之交易。,RPOPMLLKPHLFFAU66CA
花蓮市,房地(土地+建物),花蓮縣花蓮巿國興一街91~120號,10.41,其他,,,1050627,土地1建物1車位0,四層,八層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0810930,55.89,1,1,1,有,無,2600000,46520,,0.0,0,,RPQNMLMJQHLFFAU76CA
光復鄉,房地(土地+建物),花蓮縣光復鄉敦厚路135巷28弄1~30號,97.0,住,,,1050621,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0701226,97.47,0,0,0,無,無,1500000,15389,,0.0,0,急買急賣。,RPQNMLLKPHLFFBU96EA
秀林鄉,土地,布拉旦段121~150地號,175.5,,鄉村區,乙種建築用地,1050526,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,240000,1368,,0.0,0,親友、員工或其他特殊關係間之交易。,RPOOMLMLPHLFFAU96EA
花蓮市,房地(土地+建物),花蓮縣花蓮巿榮正街78巷1~30號,22.92,住,,,1050621,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750402,84.86,2,2,1,有,無,1800000,21211,,0.0,0,親友、員工或其他特殊關係間之交易。,RPVNMLPKPHLFFAU77EA
吉安鄉,建物,花蓮縣吉安鄉明仁二街181~210號,0.0,,,,1050628,土地0建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1050530,200.52,5,2,3,有,無,6000000,29922,,0.0,0,,RPWOMLQLPHLFFAU97CA
秀林鄉,土地,佳民段61~90地號,2496.0,,山坡地保育區,農牧用地,1050620,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1764650,707,,0.0,0,,RPXNMLTLPHLFFAU28CA
花蓮市,房地(土地+建物),花蓮縣花蓮巿中順街45巷1~30號,15.17,住,,,1050611,土地2建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830326,58.31,1,1,1,有,有,2300000,39444,,0.0,0,,RPUNMLPLPHLFFAU57CA
花蓮市,土地,明義段1141~1170地號,5.0,其他,,,1050628,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,527580,105516,,0.0,0,,RPUOMLNJQHLFFAU37CA
吉安鄉,房地(土地+建物),花蓮縣吉安鄉華城二街121~150號,892.42,,一般農業區,農牧用地,1050613,土地1建物1車位0,一層，二層，三層，屋頂突出物,三層,農舍,農舍,鋼筋混凝土造,1050316,250.18,4,2,3,有,無,12500000,,,0.0,0,,RPWPMLLJQHLFFAU47CA
花蓮市,房地(土地+建物),花蓮縣花蓮巿中美七街31~60號,10.49,商,,,1050604,土地1建物1車位0,二層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820925,83.18,3,1,1,有,無,3700000,44482,,0.0,0,,RPXNMLNKPHLFFAU57CA
吉安鄉,房地(土地+建物),花蓮縣吉安鄉昌隆三街61~90號,15.27,住,,,1050520,土地1建物1車位0,八層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840222,98.86,2,2,1,有,有,3500000,35404,,0.0,0,,RPQNMLNKPHLFFAU86CA
花蓮市,房地(土地+建物),花蓮縣花蓮巿中央路三段721~750號,5.63,住,,,1050608,土地1建物1車位0,八層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840819,33.26,1,1,1,有,無,1140000,34275,,0.0,0,,RPSOMLMKPHLFFAU07CA
花蓮市,房地(土地+建物),花蓮縣花蓮巿明心街1~30號,25.08,住,,,1050628,土地1建物1車位0,五層，屋頂突出物,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0701005,177.31,4,2,3,有,無,3600000,20303,,0.0,0,,RPSOMLNKPHLFFAU17CA
花蓮市,房地(土地+建物),花蓮縣花蓮巿忠孝街1~30號,203.0,住,,,1050607,土地3建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0720524,177.64,5,3,3,有,無,23880000,134429,,0.0,0,,RPXOMLPKPHLFFAU87CA
壽豐鄉,土地,豐山段1021~1050地號,726.92,,一般農業區,農牧用地,1050601,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4600000,6328,,0.0,0,1.本申報案件含一未辦保存建物2.甲建總價29250003.農地總價1675000,RPPNMLOKPHLFFAU86CA
花蓮市,房地(土地+建物),花蓮縣花蓮巿華廈街1~30號,27.6,住,,,1050608,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750722,88.69,3,2,2,有,無,4000000,45101,,0.0,0,,RPPOMLOKPHLFFAU96CA
花蓮市,房地(土地+建物),花蓮縣花蓮巿德安一街31~60號,111.0,住,,,1050531,土地2建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0760105,152.34,3,2,2,有,無,5379782,35314,,0.0,0,親友、員工或其他特殊關係間之交易。,RPOOMLTKPHLFFAU37CA
花蓮市,房地(土地+建物),花蓮縣花蓮巿國聯二路61~90號,5.16,住,,,1050625,土地1建物1車位0,四層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0831115,39.07,1,1,1,有,有,1850000,47351,,0.0,0,,RPPOMLTKPHLFFAU47CA
花蓮市,房地(土地+建物),花蓮縣吉安鄉莊敬路211~240號,105.0,住,,,1050615,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0790531,200.28,4,2,5,有,無,15724096,78511,,0.0,0,含增建面積在內,RPTOMLTKPHLFFAU87CA
萬榮鄉,房地(土地+建物),花蓮縣萬榮鄉萬榮151~180號,129.87,,鄉村區,乙種建築用地,1050401,土地1建物1車位0,全,一層,透天厝,國民住宅,鋼筋混凝土加強磚造,0771007,47.9,3,1,1,有,無,60000,1253,,0.0,0,親友、員工或其他特殊關係間之交易。,RPQNMLTKPHLFFBU77EA
秀林鄉,土地,德姆南段661~690地號,844.47,農,,,1050520,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1480000,1753,,0.0,0,,RPTNMLKLPHLFFAU96CA
花蓮市,房地(土地+建物),花蓮縣花蓮巿中山路一段203巷61~90號,285.61,農,,,1050622,土地6建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1040309,241.41,4,2,4,有,無,16100000,66692,,0.0,0,,RPPOMLKLPHLFFAU66CA
花蓮市,房地(土地+建物),花蓮縣花蓮巿德安二街68巷31~60號,13.92,住,,,1050615,土地1建物1車位0,十層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841104,72.65,2,1,1,有,有,2900000,39917,,0.0,0,,RPROMLTKPHLFFAU67CA
秀林鄉,土地,下台地段361~390地號,1046.32,,一般農業區,農牧用地,1050704,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,550000,526,,0.0,0,,RPTNMLOKPHLFFAU27CA
吉安鄉,房地(土地+建物),花蓮縣吉安鄉華城九街91~120號,1126.27,,一般農業區,農牧用地,1050616,土地1建物1車位0,一層，二層，三層,三層,農舍,農舍,鋼筋混凝土造,1050314,299.29,6,2,7,有,無,8517000,,,0.0,0,本建物為配蓋之農舍，農舍不包含在交易總價裡,RPPPMLPKPHLFFAU17CA
花蓮市,房地(土地+建物),花蓮縣花蓮巿軒轅路1~30號,0.99,商,,,1050610,土地1建物1車位0,七層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0750531,38.87,1,1,1,有,有,1880000,48366,,0.0,0,,RPUOMLSKPHLFFAU87CA
花蓮市,土地,林森段3541~3570地號,11.0,商,,,1050628,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,330000,30000,,0.0,0,親友間之交易。,RPXOMLSKPHLFFAU18CA
吉安鄉,土地,慈安段1~30地號,24.0,住,,,1050621,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,960000,40000,,0.0,0,親友、員工或其他特殊關係間之交易。,RPPNMLSKPHLFFAU27CA
吉安鄉,房地(土地+建物),花蓮縣吉安鄉全民街31~60號,54.28,,鄉村區,乙種建築用地,1050524,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880414,142.13,4,2,2,有,無,3800000,26736,,0.0,0,,RPROMLNKPHLFFAU07CA
壽豐鄉,土地,豐山段1021~1050地號,1507.96,,一般農業區,農牧用地,1050606,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9000000,5968,,0.0,0,總價含未辦保存登記房屋一棟,RPPPMLNKPHLFFAU96CA
花蓮市,房地(土地+建物),花蓮縣吉安鄉建昌路1~30號,34.78,住,,,1050608,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720910,82.64,3,2,2,有,無,2750000,33277,,0.0,0,,RPQPMLNKPHLFFAU07CA
吉安鄉,房地(土地+建物),花蓮縣吉安鄉舊村六街120巷1~30號,83.0,住,,,1050524,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0980213,169.96,4,2,5,有,無,8900000,52365,,0.0,0,,RPTPMLNKPHLFFAU37CA
花蓮市,房地(土地+建物),花蓮縣花蓮巿國興一街91~120號,16.53,其他,,,1050618,土地1建物1車位0,七層,八層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0810930,108.66999999999999,3,2,2,有,有,4480000,41226,,0.0,0,,RPSNMLNKPHLFFAU07CA
花蓮市,房地(土地+建物),花蓮縣花蓮巿國聯一路121~150號,338.0,商,,,1050523,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0720203,943.19,21,2,22,有,無,56000000,59373,,0.0,0,,RPSOMLLJQHLFFAU96CA
花蓮市,房地(土地+建物),花蓮縣花蓮巿中山路一段67巷1~30號,127.11,住,,,1050620,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,1021226,125.56,3,2,2,有,無,10700000,85218,,0.0,0,,RPPNMLQJQHLFFAU07CA
吉安鄉,房地(土地+建物),花蓮縣吉安鄉南海一街241~270號,991.74,農,,,1040109,土地1建物1車位0,三層，一層，二層,三層,農舍,農舍,鋼筋混凝土造,1050414,256.78,5,2,6,有,無,8100000,,,0.0,0,"農舍配蓋,買賣價金不含建物.",RPSOMLPLPHLFFAU47CA
秀林鄉,土地,愚堀段211~240地號,467.0,,風景區,農牧用地,1050704,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,168120,360,,0.0,0,,RPXNMLNJQHLFFAU77EA
玉里鎮,土地,玉城段391~420地號,13.0,商,,,1050615,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,200000,15385,,0.0,0,親友、員工或其他特殊關係間之交易。,RPQNMLNKPHLFFCU27EA
