編號,車位類別,車位價格,車位面積平方公尺
RPORMLMKPHLFFGE58CA,坡道平面,0,24.79
RPVOMLPKPHLFFFE56CA,升降機械,0,
RPQNMLSKPHLFFEE78CA,坡道平面,0,
RPQNMLSKPHLFFEE78CA,坡道平面,0,
RPTPMLPKPHLFFEE98CA,坡道平面,0,
RPSPMLQLPHLFFEE09CA,坡道平面,1650000,21.95
RPUOMLPLPHLFFEE09CA,坡道平面,0,19.14
RPQOMLNKPHLFFEE38CA,坡道平面,0,16.16
RPXNMLLKPHLFFEE78CA,坡道平面,0,
RPUNMLPKPHLFFEE88CA,坡道平面,0,
RPWPMLNKPHLFFEE09CA,坡道平面,0,
RPTNMLOKPHLFFEE68CA,坡道平面,1700000,22.99
RPTNMLOKPHLFFEE68CA,坡道平面,1700000,21.51
RPPPMLQJPHLFFEE58CA,坡道平面,0,28.88
RPWOMLRJPHLFFEE66CA,坡道機械,0,
RPSPMLRJPHLFFEE98CA,坡道平面,0,15.19
RPORMLRJPHLFFEE78CA,坡道平面,0,13.46
RPSOMLQJPHLFFEE78CA,坡道平面,1150000,35.47
RPORMLLLPHLFFDE28CA,坡道平面,0,16.60
RPSQMLMLPHLFFDE68CA,坡道平面,0,31.00
RPUNMLRKQHLFFDE09CA,坡道平面,0,24.50
RPUNMLRKQHLFFDE09CA,坡道平面,0,28.42
RPSNMLLMPHLFFCE28CA,坡道機械,0,
RPUOMLNKPHLFFCE58CA,升降平面,0,
RPVOMLRJPHLFFCE98CA,坡道平面,0,
RPTOMLNKPHLFFBE38CA,坡道平面,867500,25.15
RPTOMLNKPHLFFBE38CA,坡道平面,867500,25.15
RPSOMLMJQHLFFAE08CA,升降機械,0,9.92
RPTOMLMJQHLFFAE18CA,升降機械,0,9.92
RPTPMLLLPHLFFAE28CA,坡道平面,0,
RPUNMLLLPHLFFAE18CA,坡道機械,0,
RPXNMLQJPHLFFAE78CA,坡道平面,0,16.63
RPQQMLTKPHLFFAE78CA,升降平面,0,
RPXQMLPKPHLFFAE09CA,坡道平面,0,16.63
RPSOMLRJPHLFFAE48CA,坡道機械,0,6.04
RPSNMLLMPHLFFAE08CA,坡道機械,0,
RPPPMLSKPHLFFAE48CA,坡道機械,0,
RPSOMLRLPHLFFBE78CA,坡道機械,0,11.28
RPUNMLMJQHLFFBE28CA,坡道機械,0,
RPPNMLRKPHLFFCE38CA,坡道平面,0,
RPOPMLRJPHLFFDE48CA,坡道平面,0,
RPWPMLRJPHLFFDE66CA,坡道機械,0,
RPPNMLLKPHLFFDE87CA,坡道平面,0,37.79
RPRNMLMJQHLFFCE08CA,坡道機械,0,
RPROMLLJQHLFFCE08CA,坡道平面,0,
RPPOMLOKPHLFFDE28CA,坡道平面,0,
RPTNMLOKPHLFFDE58CA,坡道平面,0,
RPTOMLPJQHLFFDE78CA,坡道平面,0,30.22
RPRNMLPLPHLFFDE58CA,坡道平面,0,27.19
RPRNMLLKPHLFFEE18CA,坡道平面,0,16.55
RPVOMLSJPHLFFEE66CA,坡道平面,0,
RPXOMLPKPHLFFEE66CA,坡道機械,0,14.90
RPOPMLPKPHLFFEE48CA,坡道機械,0,
RPTPMLQLPHLFFEE56CA,坡道機械,0,13.11
RPUPMLQLPHLFFEE66CA,坡道平面,1750000,21.95
RPWNMLSKPHLFFEE76CA,一樓平面,0,
RPQNMLTKPHLFFEE88CA,坡道平面,1250000,23.17
RPSOMLTLPHLFFEE66CA,坡道平面,0,9.93
RPSOMLTLPHLFFEE66CA,坡道平面,0,18.86
RPPNMLRLPHLFFEE68CA,坡道平面,0,17.06
RPSOMLRLPHLFFEE09CA,坡道平面,0,
RPUPMLSLPHLFFEE86CA,坡道平面,0,
RPOOMLNJQHLFFEE18CA,坡道平面,0,25.37
RPOOMLNJQHLFFEE18CA,坡道平面,0,25.37
RPQNMLMKPHLFFFE28CA,坡道平面,0,
RPXNMLSKPHLFFFE96CA,坡道平面,1180000,23.65
RPOOMLSKPHLFFFE78CA,坡道平面,1280000,24.91
RPPOMLSKPHLFFFE88CA,坡道平面,1280000,24.91
RPUNMLNKPHLFFGE88CA,升降機械,0,
RPXOMLOKPHLFFGE76CA,一樓平面,0,
RPQQMLLKPHLFFGE58CA,坡道平面,0,16.60
RPQQMLLKPHLFFGE58CA,坡道平面,0,16.60
RPPNMLSKPHLFFJE56CA,坡道平面,0,
RPQPMLTLPHLFFIE96CA,坡道機械,0,
RPTOMLNKPHLFFIE09CA,坡道平面,0,25.57
RPUNMLMKPHLFFIE98CA,坡道平面,0,
RPPNMLKMPHLFFGE28CA,坡道機械,0,15.67
RPRNMLKMPHLFFGE48CA,坡道平面,0,25.60
RPVNMLLLPHLFFGE88CA,坡道平面,0,16.73
RPWNMLLLPHLFFGE98CA,坡道平面,0,16.73
RPSNMLLLPHLFFGE58CA,坡道平面,0,14.56
RPROMLLLPHLFFGE58CA,坡道平面,0,16.73
RPWOMLMKPHLFFGE09CA,升降機械,0,22.49
RPWNMLNKPHLFFGE09CA,坡道平面,0,
RPPQMLPKPHLFFEE68CA,坡道機械,0,15.00
RPXNMLNKPHLFFEE98CA,坡道平面,1000000,.12
RPQNMLMKPHLFFEE18CA,坡道平面,0,31.18
RPRNMLMKPHLFFEE28CA,坡道機械,0,
RPPOMLKLPHLFFDE97CA,坡道平面,0,
RPTOMLKLPHLFFDE38CA,坡道平面,0,
RPUOMLNKPHLFFDE68CA,坡道平面,0,
RPWNMLPLPHLFFBE88CA,坡道平面,0,18.35
RPWNMLPLPHLFFBE88CA,坡道平面,0,18.35
RPXNMLSKPHLFFBE56CA,坡道機械,1200000,14.94
RPSNMLKLPHLFFAE87CA,坡道平面,0,17.98
RPQNMLQLPHLFFAE28CA,坡道平面,0,30.50
RPRNMLQLPHLFFAE38CA,坡道平面,0,30.50
RPUOMLTLPHLFFAE09CA,坡道平面,0,29.64
RPUOMLTLPHLFFAE09CA,坡道平面,0,29.64
RPPNMLSLPHLFFAE38CA,坡道平面,0,19.90
RPWOMLPKPHLFFAE78CA,坡道平面,0,
RPXOMLPKPHLFFAE88CA,坡道機械,0,
RPOPMLPKPHLFFAE08CA,坡道平面,0,
RPQPMLPKPHLFFAE28CA,坡道平面,0,33.37
RPQPMLPKPHLFFAE28CA,坡道平面,0,33.37
RPUQMLPKPHLFFAE78CA,坡道平面,0,15.95
RPPQMLPKPHLFFAE28CA,坡道平面,0,15.95
RPQQMLPKPHLFFAE38CA,坡道平面,0,15.95
RPQQMLPKPHLFFAE38CA,坡道平面,0,15.95
RPRQMLPKPHLFFAE48CA,坡道平面,0,15.95
RPPOMLNKPHLFFAE87CA,坡道平面,0,
RPRNMLNLPHLFFAE08CA,坡道機械,0,4.83
RPWOMLSKPHLFFAE09CA,坡道平面,0,15.95
RPXOMLSKPHLFFBE66CA,坡道平面,0,24.41
RPXOMLSKPHLFFBE66CA,坡道平面,0,24.41
RPSNMLPKPHLFFBE38CA,坡道平面,0,
RPOQMLMKPHLFFCE08CA,坡道平面,0,22.51
RPWOMLQLPHLFFCE56CA,坡道平面,0,34.86
RPSNMLSKPHLFFCE78CA,坡道平面,0,
RPWNMLRLPHLFFCE56CA,坡道平面,0,16.51
RPVQMLLLPHLFFDE88CA,坡道平面,0,30.22
RPVNMLLLPHLFFDE58CA,坡道平面,0,24.60
RPSNMLMJQHLFFDE28CA,坡道平面,1580000,29.10
RPUNMLLKQHLFFDE48CA,坡道平面,0,
RPVNMLNKPHLFFEE78CA,坡道機械,0,10.44
RPPOMLNKPHLFFEE28CA,坡道平面,0,27.13
RPSNMLPLPHLFFEE78CA,坡道平面,0,16.96
RPRNMLLLPHLFFEE28CA,坡道平面,0,16.50
RPVNMLLLPHLFFEE68CA,坡道平面,0,27.56
RPOOMLMLPHLFFEE18CA,坡道平面,0,
RPRQMLPKPHLFFEE88CA,坡道機械,0,7.32
RPTNMLKLPHLFFEE38CA,坡道平面,0,17.89
RPUNMLKLPHLFFEE48CA,坡道平面,0,17.89
RPWNMLKLPHLFFEE68CA,坡道平面,0,
RPUOMLTKPHLFFEE76CA,坡道平面,0,
RPQOMLSJQHLFFEE88CA,坡道平面,0,19.49
RPROMLSJQHLFFEE98CA,坡道平面,0,19.49
RPTOMLNKPHLFFGE88CA,坡道機械,0,
RPQOMLKLPHLFFGE38CA,坡道機械,0,
RPUOMLQLPHLFFGE76CA,坡道平面,0,25.36
RPQNMLLMPHLFFGE48CA,坡道平面,0,
RPPNMLLJQHLFFGE18CA,坡道平面,0,
RPQNMLLJQHLFFGE28CA,坡道平面,0,
RPTPMLQLPHLFFGE76CA,坡道平面,0,20.27
RPUNMLNKPHLFFLE76CA,坡道機械,0,14.65
RPQNMLPJQHLFFEE58DA,坡道機械,0,
RPVPMLOKPHLFFEE56DA,一樓平面,0,28.90
RPPNMLLLPHLFFEE18DA,坡道平面,0,
RPOOMLOKPHLFFGE58DA,坡道平面,0,
RPTNMLPKPHLFFIE56CA,坡道平面,0,36.50
RPRNMLMLPHLFFIE78CA,坡道平面,0,33.49
RPSNMLMLPHLFFIE88CA,坡道平面,0,33.49
RPTNMLMLPHLFFIE98CA,坡道平面,0,33.49
RPUNMLMLPHLFFIE09CA,坡道平面,0,33.49
RPROMLTKPHLFFFE56CA,坡道平面,0,
RPRPMLMJQHLFFEE48CA,坡道平面,0,16.66
RPSPMLMJQHLFFEE58CA,坡道平面,0,9.43
RPXNMLKLPHLFFEE78CA,坡道平面,0,
RPPNMLOLPHLFFEE38CA,坡道平面,0,29.96
RPWNMLQLPHLFFEE66CA,坡道機械,0,9.92
RPQPMLPKPHLFFEE68CA,坡道機械,0,
RPVNMLPKPHLFFEE98CA,坡道平面,1150000,47.98
RPUQMLMLPHLFFDE88CA,坡道平面,0,25.92
RPWQMLMLPHLFFDE09CA,坡道平面,0,25.92
RPXQMLMLPHLFFDE56CA,坡道平面,0,25.92
RPQQMLMLPHLFFDE48CA,坡道平面,0,25.92
RPTNMLMLPHLFFDE48CA,坡道平面,0,26.34
RPUOMLPLPHLFFDE98CA,坡道平面,0,25.92
RPVOMLPLPHLFFDE09CA,坡道平面,0,25.92
RPPPMLKLPHLFFDE08CA,坡道機械,0,6.24
RPXPMLLLPHLFFDE98CA,升降機械,980000,11.45
RPTPMLPKPHLFFDE88CA,坡道平面,0,17.51
RPWNMLSKPHLFFDE66CA,坡道平面,0,
RPPOMLSKPHLFFCE58CA,坡道平面,0,23.86
RPPOMLSKPHLFFCE58CA,坡道平面,0,23.86
RPTNMLLLPHLFFCE28CA,坡道平面,0,24.87
RPSNMLKLPHLFFCE08CA,坡道平面,0,37.22
RPTNMLKLPHLFFCE18CA,坡道平面,0,37.22
RPROMLKLPHLFFCE08CA,坡道機械,0,8.70
RPTNMLLMPHLFFCE38CA,坡道平面,0,
RPTNMLLMPHLFFCE38CA,坡道平面,0,
RPSNMLQKPHLFFCE58CA,坡道平面,0,
RPPNMLTLQHLFFAE58CA,升降機械,0,
RPUOMLKKQHLFFAE18CA,坡道平面,0,31.29
RPROMLTKPHLFFBE78CA,坡道平面,1650000,29.78
RPSOMLTKPHLFFBE88CA,坡道平面,1550000,29.78
RPUOMLTKPHLFFBE09CA,坡道平面,1950000,29.78
RPQNMLLLPHLFFBE87CA,坡道平面,1000000,
RPQNMLLLPHLFFBE87CA,坡道平面,1000000,
RPQNMLLLPHLFFBE87CA,坡道平面,1000000,
RPVNMLTKPHLFFBE09CA,坡道機械,1000000,14.89
RPXNMLTKPHLFFBE66CA,坡道機械,800000,14.89
RPPOMLTKPHLFFBE58CA,坡道機械,1100000,14.89
RPWOMLPLPHLFFAE88CA,坡道平面,0,16.66
RPWOMLPLPHLFFAE88CA,坡道平面,0,16.66
RPTOMLKLPHLFFAE08CA,坡道平面,0,
RPROMLTJQHLFFAE68CA,坡道平面,0,18.77
RPSOMLTJQHLFFAE78CA,坡道平面,0,18.77
RPTOMLTJQHLFFAE88CA,坡道平面,0,18.77
RPTOMLTJQHLFFAE88CA,坡道平面,0,18.77
RPUOMLTJQHLFFAE98CA,坡道平面,0,18.77
RPWOMLTJQHLFFAE56CA,坡道平面,0,18.77
RPXOMLTJQHLFFAE66CA,坡道平面,0,18.77
RPVNMLKKQHLFFAE18CA,坡道平面,0,18.77
RPWNMLKKQHLFFAE28CA,坡道平面,0,18.77
RPXNMLKKQHLFFAE38CA,坡道平面,0,18.77
RPOOMLKKQHLFFAE57CA,坡道平面,0,18.77
RPQOMLKKQHLFFAE77CA,坡道平面,0,18.77
RPQOMLKKQHLFFAE77CA,坡道平面,0,18.77
RPROMLKKQHLFFAE87CA,坡道平面,0,18.77
RPSOMLKKQHLFFAE97CA,坡道平面,0,18.77
RPTOMLKKQHLFFAE08CA,坡道平面,0,18.77
RPTOMLKKQHLFFAE08CA,坡道平面,0,18.77
SPTOMLKKQHLFFAE18CA,坡道平面,0,18.77
RPROMLLJQHLFFAE87CA,坡道平面,0,16.75
RPRNMLNJQHLFFAE97CA,坡道平面,0,14.93
RPTNMLPLPHLFFAE48CA,坡道平面,0,23.82
RPQOMLTKPHLFFAE58CA,坡道機械,0,6.02
RPTNMLKLPHLFFAE97CA,坡道平面,0,17.98
RPTNMLKLPHLFFAE97CA,坡道平面,0,17.98
RPUNMLKLPHLFFAE08CA,坡道平面,0,17.98
RPSNMLMLPHLFFAE08CA,坡道平面,0,13.17
RPSNMLMLPHLFFAE08CA,坡道平面,0,13.17
RPSNMLOKPHLFFAE18CA,坡道機械,0,7.05
RPTNMLOKPHLFFAE28CA,坡道機械,0,
RPPRMLPKPHLFFAE38CA,坡道平面,0,29.16
RPUOMLMJQHLFFAE28CA,坡道平面,0,19.76
RPQNMLMKQHLFFBE97CA,坡道機械,0,
RPWNMLLJQHLFFCE48CA,坡道平面,1200000,15.05
RPQOMLPLPHLFFCE48CA,坡道平面,0,19.72
RPPNMLMJQHLFFCE87CA,坡道平面,0,
RPQNMLNJQHLFFCE08CA,坡道平面,1100000,15.05
RPRNMLTKPHLFFDE88CA,坡道平面,0,19.09
RPWNMLTKPHLFFDE76CA,坡道平面,0,
RPSNMLKLPHLFFDE18CA,坡道機械,0,
RPTNMLKMPHLFFDE38CA,坡道機械,0,
RPQNMLSLPHLFFDE78CA,坡道平面,0,18.00
RPOOMLLJQHLFFDE87CA,坡道平面,0,
RPSNMLNJQHLFFDE38CA,坡道機械,0,8.87
RPSNMLSJQHLFFDE88CA,坡道平面,0,
RPORMLMLPHLFFDE38CA,坡道平面,0,25.92
RPPRMLMLPHLFFDE48CA,坡道平面,0,25.92
RPQRMLMLPHLFFDE58CA,坡道平面,0,25.92
RPRNMLPLPHLFFEE68CA,坡道平面,1050000,26.44
RPSQMLPKPHLFFEE98CA,坡道平面,0,18.41
RPOOMLSKPHLFFEE68CA,坡道平面,0,28.69
RPSNMLQKPHLFFEE78CA,坡道平面,0,
RPPNMLKKQHLFFEE97CA,坡道平面,1700000,29.30
RPVNMLPJQHLFFEE98CA,坡道平面,0,
RPWNMLPJQHLFFEE09CA,坡道機械,0,
RPOOMLPJQHLFFEE38CA,坡道平面,0,
RPVNMLSJQHLFFEE66CA,坡道平面,0,
RPQPMLMKQHLFFEE48CA,坡道平面,0,
RPROMLSKPHLFFGE56CA,坡道平面,1150000,27.25
RPSOMLSKPHLFFGE66CA,坡道機械,550000,18.81
RPSPMLPKPHLFFGE09CA,坡道機械,0,
RPVNMLPKPHLFFGE56CA,坡道平面,0,
RPOPMLPLPHLFFGE78CA,坡道平面,0,23.13
RPPNMLMLPHLFFGE38CA,坡道平面,0,20.23
RPQNMLTJQHLFFGE09CA,坡道平面,0,16.73
RPVNMLTJQHLFFGE96CA,坡道平面,0,16.73
RPVNMLMLPHLFFIE56CA,坡道平面,0,33.49
RPWNMLMLPHLFFIE66CA,坡道平面,0,33.49
RPPOMLMLPHLFFIE68CA,坡道平面,0,33.49
RPRNMLKLPHLFFIE58CA,坡道平面,0,20.24
RPVNMLPKPHLFFIE76CA,坡道平面,0,
RPVNMLLLPHLFFIE09CA,坡道平面,0,16.24
RPVNMLPLPHLFFIE86CA,坡道平面,0,16.25
RPQOMLTKPHLFFLE07CA,坡道機械,0,
RPSNMLLLPHLFFLE09CA,坡道平面,0,
RPOOMLRLPHLFFIE09CA,坡道平面,0,14.54
RPWNMLLLPHLFFIE56CA,坡道平面,0,
RPTNMLLLPHLFFIE88CA,坡道平面,0,
RPUNMLLLPHLFFIE98CA,坡道機械,0,
RPWNMLKLPHLFFIE09CA,坡道平面,0,
RPXNMLTJQHLFFGE17CA,坡道平面,0,16.73
RPOOMLTJQHLFFGE98CA,坡道平面,0,16.73
RPOOMLTJQHLFFGE98CA,坡道平面,0,16.73
RPPOMLTJQHLFFGE09CA,坡道平面,0,16.73
RPQOMLTJQHLFFGE56CA,坡道平面,0,16.73
RPRNMLTJQHLFFGE56CA,坡道平面,0,16.73
RPSNMLTJQHLFFGE66CA,坡道平面,0,14.56
RPTNMLTJQHLFFGE76CA,坡道平面,0,16.73
RPUNMLTJQHLFFGE86CA,坡道平面,0,16.73
RPPNMLTJQHLFFGE98CA,坡道平面,0,14.56
RPVPMLQLPHLFFGE96CA,坡道平面,0,20.71
RPRPMLQLPHLFFGE56CA,坡道平面,1100000,37.03
RPSPMLQLPHLFFGE66CA,坡道平面,1100000,37.03
RPVOMLPLPHLFFGE76CA,坡道機械,0,
RPVNMLTKPHLFFGE96CA,坡道平面,0,
RPPPMLKLPHLFFGE38CA,坡道平面,0,
RPUPMLKKQHLFFEE68CA,坡道平面,0,19.49
RPVPMLKKQHLFFEE78CA,坡道平面,0,22.64
RPQNMLRLPHLFFEE78CA,坡道平面,0,17.06
RPRPMLTKPHLFFEE56CA,坡道平面,800000,7.55
RPPOMLTKPHLFFEE88CA,坡道機械,0,
RPUOMLKLPHLFFEE58CA,坡道平面,0,
RPPOMLSKPHLFFEE78CA,坡道機械,0,
