鄉鎮市區,租賃標的,土地區段位置或建物區門牌,租賃總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,租賃總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價每平方公尺,車位類別,租賃總面積平方公尺,租金總額元,備註,編號
新竹市,建物,新竹市新竹巿振興路99巷1~30號,0.0,住,,,1050620,土地0建物1車位0,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0801205,69.11,2,2,1,有,無,有,15000,217,,0.0,0,,RPXOMLQJPHLFFAO47CC
新竹市,建物,新竹市新竹巿明湖路751~780號,0.0,其他,,,1050615,土地0建物1車位0,地下三層,4,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0940220,48.34,1,0,1,有,有,有,10000,207,,0.0,0,租金含管理費.網路.第四台,RPOPMLQJPHLFFAO66CC
新竹市,建物,新竹市新竹巿明湖路1050巷1~30號,0.0,,山坡地保育區,丙種建築用地,1050619,土地0建物1車位1,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0821019,121.00999999999999,3,2,2,有,有,無,9000,74,坡道平面,0.0,0,,RPRPMLQJPHLFFAO96CC
新竹市,建物,新竹市新竹巿南大路634巷1~30號,0.0,住,,,1050611,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701118,76.51,3,2,1,有,無,有,10000,131,,0.0,0,,RPRNMLKKPHLFFAO88CC
新竹市,建物,新竹市新竹巿關東路151~180號,0.0,住,,,1050615,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850511,106.49000000000001,3,2,2,有,無,有,14000,131,,0.0,0,,RPUNMLKKPHLFFAO56CC
新竹市,建物,新竹市新竹巿水田街50巷1~30號,0.0,住,,,1050615,土地0建物1車位0,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0801230,96.52000000000001,2,2,1,有,無,有,12800,133,,0.0,0,含管理費約800元,RPWNMLKKPHLFFAO76CC
新竹市,建物,新竹市新竹巿湳雅街211~240號,0.0,住,,,1050617,土地0建物1車位1,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841009,139.81,3,2,2,有,有,有,14000,100,坡道平面,0.0,0,租金含管理費 約1500元/月,RPXNMLKKPHLFFAO86CC
新竹市,建物,新竹市新竹巿振興一街121~150號,0.0,住,,,1050621,土地0建物0車位0,一層,5,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0860203,21.72,5,5,5,有,無,有,6500,299,,0.0,0,,RPSOMLLKPHLFFAO56CC
新竹市,建物,新竹市新竹巿埔頂三路151~180號,0.0,住,,,1050623,土地0建物1車位1,四層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1010229,120.18,3,2,2,有,有,無,18000,150,坡道平面,32.6,0,,RPVOMLMKPHLFFAO96CC
新竹市,建物,新竹市新竹巿香村路300巷95弄1~30號,0.0,,山坡地保育區,丙種建築用地,1050625,土地0建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0840127,177.16,4,1,3,有,無,無,16000,90,,0.0,0,,RPPWMLNKPHLFFAO27CC
新竹市,建物,新竹市新竹巿中正路31~60號,0.0,商,,,1050614,土地0建物1車位0,見其他登記事項,3,店面(店鋪),見其他登記事項,見其他登記事項,,439.84,0,0,0,無,無,無,530000,1205,,0.0,0,租金:第1-3年每月53萬，第4-5年每月55萬,RPSONLNKPHLFFAO86CC
新竹市,建物,新竹市新竹巿振興一街121~150號,0.0,住,,,1050627,土地0建物0車位0,一層,5,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0860203,21.72,5,5,5,有,無,有,5800,267,,0.0,0,,RPUPMLOKPHLFFAO17CC
新竹市,建物,新竹市新竹巿振興一街121~150號,0.0,住,,,1050626,土地0建物1車位0,五層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,0860203,32.91,1,1,1,有,無,無,7500,228,,0.0,0,,RPVPMLOKPHLFFAO27CC
新竹市,建物,新竹市新竹巿東明街91~120號,0.0,住,,,1050628,土地0建物1車位0,三層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830808,148.44,4,2,2,有,有,有,24000,162,,0.0,0,,RPSOMLPKPHLFFAO96CC
新竹市,建物,新竹市新竹巿中正路157巷1~30號,0.0,商,,,1050629,土地0建物0車位0,全,5,透天厝,住家用,鋼筋混凝土造,0790503,22.15,5,5,5,有,無,無,6000,271,,0.0,0,,RPUOMLPKPHLFFAO17CC
新竹市,建物,新竹市新竹巿牛埔路346巷61~90號,0.0,農,,,1050630,土地0建物1車位0,全,1,透天厝,見其他登記事項,鋼筋混凝土造,1030426,63.63,1,1,1,有,無,無,12000,189,,0.0,0,,RPVOMLPKPHLFFAO27CC
