編號,車位類別,車位價格,車位面積平方公尺
RPVNMLKKPHLFFBF38DA,坡道機械,0,18.07
RPSSMLOJPHLFFEF56DA,坡道平面,0,
RPQNMLTJQHLFFAF78EA,坡道平面,0,49.88
RPSOMLMJQHLFFEF78EA,坡道平面,750000,34.98
RPTOMLKKQHLFFIF56EA,坡道機械,0,
RPQQMLMLPHLFFEF68CA,坡道平面,1250000,41.32
RPWPMLKLPHLFFEF98CA,坡道平面,1250000,29.61
RPQNMLLKPHLFFGF38CA,坡道平面,0,43.15
RPQNMLLKPHLFFGF38CA,坡道機械,0,21.57
RPSOMLRJPHLFFGF56CA,坡道平面,0,29.98
RPRPMLMKPHLFFGF78CA,坡道平面,0,25.02
RPRPMLMKPHLFFGF78CA,坡道平面,0,25.02
RPRPMLNKPHLFFGF88CA,坡道平面,0,29.98
RPOPMLPJPHLFFGF68CA,坡道平面,0,33.71
RPPNMLPKQHLFFEF58CA,坡道平面,0,24.76
RPPNMLPKQHLFFEF58CA,坡道平面,0,24.76
RPPNMLPKQHLFFEF58CA,坡道平面,0,24.76
RPRUMLRJPHLFFEF86CA,坡道平面,0,41.49
RPTNMLNKPHLFFEF68CA,坡道平面,0,17.73
RPSOMLRJPHLFFEF98CA,坡道平面,700000,30.05
RPXTMLPJPHLFFEF17CA,坡道平面,0,
RPQOMLKKQHLFFDF18CA,坡道平面,0,
RPQOMLKKQHLFFDF18CA,坡道平面,0,
RPXNMLRLPHLFFDF86CA,坡道平面,0,37.10
RPXNMLRLPHLFFDF86CA,坡道平面,0,37.10
RPXNMLPKPHLFFDF56CA,坡道平面,910000,36.95
RPPNMLLKPHLFFIF48CA,坡道平面,0,28.54
RPPOMLPJPHLFFIF88CA,坡道機械,0,13.26
RPPPMLRLPHLFFHF66CA,坡道平面,0,22.62
RPPPMLOKPHLFFHF88CA,坡道平面,0,
RPPNMLTKPHLFFHF56CA,坡道平面,0,24.62
RPOPMLPJPHLFFHF78CA,坡道平面,1950000,39.76
RPWNMLNKPHLFFDF88CA,坡道平面,0,30.66
RPUOMLQJPHLFFDF98CA,坡道機械,0,24.63
RPUNMLPJPHLFFDF78CA,坡道平面,0,19.76
RPUNMLLJQHLFFCF38CA,坡道機械,1000000,23.31
RPXOMLLJQHLFFCF78CA,坡道平面,2000000,29.95
RPXNMLTLPHLFFCF96CA,坡道平面,2100000,32.94
RPOOMLTLPHLFFCF78CA,坡道機械,1450000,26.57
RPQOMLTLPHLFFCF98CA,坡道機械,1250000,26.57
RPXQMLQJPHLFFCF76CA,升降機械,850000,28.10
RPUPMLTJPHLFFCF66CA,坡道平面,1600000,36.86
RPTQMLLLPHLFFBF58CA,升降機械,0,
RPXQMLKLPHLFFBF88CA,坡道平面,1300000,26.52
RPTOMLLLPHLFFBF38CA,坡道平面,0,39.13
RPTOMLLLPHLFFBF38CA,坡道平面,0,39.13
RPUOMLLLPHLFFBF48CA,坡道平面,1960000,39.13
RPPNMLPKPHLFFBF18CA,坡道平面,0,23.05
RPSNMLPKPHLFFBF48CA,坡道平面,0,22.83
RPPNMLLKPHLFFBF77CA,坡道平面,0,29.87
RPVPMLLKPHLFFBF58CA,坡道平面,0,26.55
RPOPMLLKPHLFFBF87CA,坡道平面,0,20.25
RPOPMLLKPHLFFBF87CA,坡道平面,0,20.25
RPTTMLQJPHLFFBF56CA,坡道平面,0,
RPXQMLRJPHLFFBF76CA,坡道平面,1200000,38.76
RPVNMLPJPHLFFBF68CA,坡道平面,1000000,29.91
RPVNMLPJPHLFFBF68CA,坡道平面,1000000,29.92
RPSOMLOJPHLFFBF38CA,坡道平面,0,
RPTOMLOJPHLFFBF48CA,坡道平面,0,
RPRNMLTJQHLFFIF07EA,坡道平面,0,42.33
RPSOMLKKQHLFFIF09EA,坡道平面,975000,30.25
RPSOMLKKQHLFFIF09EA,坡道平面,975000,30.25
RPWPMLOJQHLFFEF86EA,坡道平面,0,30.05
RPXPMLOJQHLFFEF96EA,坡道平面,1180000,41.32
RPXNMLLKQHLFFEF56EA,坡道平面,0,31.66
RPOOMLLKQHLFFEF38EA,坡道平面,0,14.92
RPPNMLRLPHLFFAF58EA,坡道平面,0,40.70
RPPNMLKKQHLFFAF87EA,坡道平面,0,39.65
RPSOMLOJPHLFFIF56DA,坡道機械,0,15.03
RPSPMLPJPHLFFIF76DA,坡道平面,0,42.33
RPSNMLRJPHLFFHF66DA,坡道平面,0,19.85
RPQPMLLKPHLFFHF78DA,坡道平面,1800000,36.65
RPSRMLQJPHLFFEF66DA,坡道平面,0,46.40
RPRNNLQJPHLFFEF88DA,坡道機械,0,24.75
RPQNMLPJPHLFFCF38DA,坡道平面,0,24.88
RPQNMLPJPHLFFCF38DA,坡道平面,0,24.88
RPRNMLPJPHLFFCF48DA,坡道平面,0,24.88
RPRNMLPJPHLFFCF48DA,坡道平面,0,24.88
RPTVMLQJPHLFFBF86DA,坡道機械,0,20.39
RPPNMLPKPHLFFIF88CA,坡道機械,0,6.50
RPQPMLTKPHLFFIF96CA,坡道平面,0,39.02
RPXOMLTKPHLFFIF57CA,坡道平面,0,28.01
RPPNMLLLPHLFFIF58CA,坡道機械,0,
RPTOMLQLPHLFFIF96CA,坡道平面,0,46.25
RPTNMLLJQHLFFIF88CA,坡道平面,0,33.62
RPTNMLLJQHLFFIF88CA,坡道平面,0,41.27
RPORMLNKPHLFFAF28DA,坡道平面,2500000,46.42
RPXOMLNKPHLFFBF98DA,坡道平面,0,23.15
RPXOMLNKPHLFFBF98DA,坡道平面,0,23.15
RPXOMLNKPHLFFBF98DA,坡道平面,0,23.15
RPOPMLNKPHLFFBF18DA,坡道平面,0,23.15
RPOPMLNKPHLFFBF18DA,坡道平面,0,23.15
RPQOMLLKPHLFFCF18DA,一樓平面,0,
RPWVMLQJPHLFFBF17DA,坡道平面,0,
RPWVMLQJPHLFFBF17DA,坡道平面,0,
RPPOMLPJQHLFFGF88DA,坡道平面,0,27.16
RPPOMLPJQHLFFGF88DA,坡道機械,0,13.58
RPPNMLSJPHLFFHF09DA,坡道機械,0,15.23
RPPNMLKKPHLFFHF38DA,坡道機械,0,18.53
RPSOMLLKPHLFFHF88DA,坡道平面,2000000,24.90
RPSOMLRJPHLFFHF76DA,坡道平面,0,46.82
RPROMLQJPHLFFIF66DA,坡道平面,0,33.08
RPSOMLQJPHLFFIF76DA,升降平面,0,37.22
RPQRMLQJPHLFFBF88EA,坡道平面,0,
RPVRMLQJPHLFFEF07EA,坡道平面,0,45.91
RPVNMLQLPHLFFBF56EA,一樓平面,0,
RPPOMLTJQHLFFEF56EA,坡道平面,0,29.88
RPRNMLRKPHLFFAF48CA,坡道平面,1280000,40.70
RPRNMLQJPHLFFBF38CA,坡道平面,0,
RPOOMLRJPHLFFBF28CA,坡道平面,0,
RPUOMLRJPHLFFBF88CA,坡道平面,0,
RPSNMLKKPHLFFBF97CA,坡道平面,0,
RPPRMLLKPHLFFBF18CA,坡道平面,0,26.40
RPPRMLLKPHLFFBF18CA,坡道平面,0,26.40
RPSRMLMKPHLFFBF58CA,升降平面,0,11.55
RPWOMLMKPHLFFBF68CA,坡道機械,0,12.36
RPQOMLOKPHLFFBF28CA,坡道平面,0,23.12
RPQRMLKLPHLFFBF28CA,坡道平面,1150000,24.43
RPWOMLPJPHLFFCF98CA,坡道平面,0,26.65
RPXOMLMKPHLFFCF88CA,坡道平面,0,24.37
RPUOMLLLPHLFFCF58CA,坡道平面,0,35.77
RPQPMLLLPHLFFCF28CA,坡道平面,0,
RPROMLMJQHLFFCF28CA,坡道機械,0,20.31
RPPNMLTJQHLFFCF68CA,坡道平面,0,
RPXNMLLKPHLFFHF56CA,坡道平面,0,51.45
RPWQMLRJPHLFFHF27CA,坡道平面,0,
RPVNMLSJPHLFFHF96CA,坡道平面,2200000,47.81
RPROMLSJPHLFFHF66CA,坡道平面,2300000,47.81
RPXOMLSJPHLFFHF27CA,坡道平面,2100000,47.81
RPQNMLMKPHLFFHF58CA,坡道機械,900000,17.43
RPQPMLRJPHLFFHF56CA,坡道平面,2300000,35.99
RPUQMLQJPHLFFHF96CA,坡道平面,1750000,37.05
RPXNMLKLPHLFFHF56CA,升降機械,0,
RPXNMLKLPHLFFHF56CA,升降機械,0,
RPSOMLSLPHLFFHF96CA,坡道平面,0,40.40
RPRNMLMJQHLFFHF68CA,坡道機械,1800000,23.90
RPQPMLTKPHLFFDF09CA,坡道平面,1650000,36.92
RPRRMLPJPHLFFEF98CA,坡道平面,1100000,27.17
RPWSMLQJPHLFFEF07CA,坡道平面,0,32.29
RPSPMLRJPHLFFEF09CA,坡道平面,0,31.83
RPUPMLRJPHLFFEF66CA,坡道平面,0,25.69
RPQOMLMKPHLFFGF58CA,坡道平面,0,
RPPOMLQJPHLFFGF78CA,坡道平面,1900000,30.00
RPSPMLSLPHLFFEF76CA,坡道平面,0,30.05
RPSQMLTLPHLFFEF96CA,坡道平面,0,39.34
RPVOMLMJQHLFFEF88CA,坡道平面,1200000,23.51
RPOOMLMJQHLFFEF18CA,坡道機械,0,
RPXPMLKLPHLFFEF09CA,坡道平面,1150000,27.65
RPOQMLKLPHLFFEF28CA,坡道平面,1350000,29.61
RPSPMLNKPHLFFGF98CA,坡道平面,0,28.11
RPVOMLRJPHLFFEF66CA,坡道平面,0,
RPUOMLRJPHLFFIF96CA,坡道平面,0,15.97
RPVOMLRJPHLFFIF07CA,坡道平面,0,33.20
RPPOMLLKQHLFFHF58CA,坡道平面,0,40.48
RPPOMLLKQHLFFHF58CA,坡道機械,0,20.24
RPXOMLLJQHLFFHF66CA,坡道平面,0,41.65
RPXOMLLJQHLFFHF66CA,坡道平面,0,36.19
RPQOMLTLPHLFFHF86CA,坡道平面,1850000,29.13
RPQOMLTLPHLFFHF86CA,坡道平面,1850000,29.13
RPROMLTLPHLFFHF96CA,坡道平面,1750000,29.13
RPROMLTLPHLFFHF96CA,坡道平面,1750000,29.13
RPSOMLTLPHLFFHF07CA,坡道平面,1750000,29.13
RPSOMLTLPHLFFHF07CA,坡道平面,1750000,29.13
RPOQMLQJPHLFFHF98CA,坡道平面,1900000,38.20
RPPQMLQJPHLFFHF09CA,坡道平面,1900000,38.20
RPTPMLMKPHLFFHF09CA,其他,0,13.27
RPSNMLMKPHLFFHF78CA,坡道平面,1700000,38.41
RPOOMLMKPHLFFHF48CA,坡道平面,0,31.27
RPOOMLMKPHLFFHF48CA,坡道平面,0,31.27
RPQNMLOKPHLFFGF68CA,坡道平面,2100000,34.45
RPPOMLTKPHLFFGF56CA,坡道平面,0,31.86
RPPOMLTKPHLFFGF56CA,坡道平面,0,31.86
RPXQMLKLPHLFFGF76CA,坡道平面,0,33.69
RPWNMLTJQHLFFCF76CA,升降平面,0,
RPTNMLPLPHLFFCF78CA,升降平面,0,
RPTNMLPLPHLFFCF78CA,升降平面,0,
RPWOMLKLPHLFFCF68CA,坡道平面,0,54.36
RPORMLQJPHLFFCF58CA,坡道機械,0,
RPQPMLTLPHLFFBF98CA,坡道平面,2250000,35.24
RPPPMLQLPHLFFBF58CA,升降平面,0,24.78
RPPPMLPLPHLFFBF48CA,坡道平面,1900000,35.05
RPRPMLPLPHLFFBF68CA,坡道平面,2100000,27.05
RPRPMLPLPHLFFBF68CA,坡道平面,2100000,27.05
RPRPMLPLPHLFFBF68CA,坡道平面,2000000,24.84
RPTPMLPLPHLFFBF88CA,坡道平面,2000000,27.05
RPTPMLPLPHLFFBF88CA,坡道平面,2000000,27.05
RPTPMLPLPHLFFBF88CA,坡道平面,2000000,27.05
RPROMLOKPHLFFBF38CA,坡道平面,0,19.01
RPPRMLMKPHLFFBF28CA,坡道平面,0,34.38
RPQRMLMKPHLFFBF38CA,坡道平面,0,40.64
RPVNMLMKPHLFFBF48CA,坡道平面,0,
RPRNMLMKPHLFFBF08CA,坡道平面,0,22.16
RPQQMLLKPHLFFBF18CA,升降平面,0,24.21
RPUNMLKKPHLFFBF18CA,坡道平面,0,
RPPOMLQJPHLFFBF28CA,坡道平面,0,
RPPOMLSLPHLFFAF58CA,坡道平面,0,44.18
RPWOMLKLPHLFFAF48CA,坡道平面,1350000,44.39
RPQPMLLKPHLFFAF97CA,坡道平面,2600000,36.53
RPTOMLRJPHLFFAF68CA,坡道平面,0,40.73
RPQNMLSJPHLFFAF38CA,坡道平面,0,35.42
RPXNMLKKQHLFFEF09EA,升降平面,100000,25.46
RPQOMLKKQHLFFEF48EA,坡道平面,0,
RPQOMLKLPHLFFBF18EA,坡道平面,0,
RPQNMLKKQHLFFAF97EA,坡道機械,820000,18.42
RPQNMLKKQHLFFAF97EA,坡道機械,820000,18.42
RPQNMLKKQHLFFAF97EA,坡道機械,820000,18.42
RPQNMLKKQHLFFAF97EA,坡道機械,820000,18.42
RPQNMLKKQHLFFAF97EA,坡道機械,820000,18.42
RPRNMLKKQHLFFAF08EA,坡道平面,1350000,44.39
RPRNMLKKQHLFFAF08EA,坡道平面,1350000,44.71
RPXNMLMKPHLFFHF76DA,坡道平面,0,
RPOPMLLKPHLFFIF68DA,坡道機械,0,17.42
RPPOMLLKPHLFFIF68DA,坡道平面,0,41.94
RPUPMLRJPHLFFHF07DA,坡道機械,1500000,31.64
RPQNMLSJPHLFFHF56DA,升降機械,0,
RPVOMLOKPHLFFGF76DA,坡道平面,1450000,36.24
RPQNMLSJPHLFFGF09DA,坡道平面,0,26.82
RPWNMLNKPHLFFEF09DA,坡道機械,0,14.90
RPPNMLTJPHLFFEF88DA,升降機械,0,
RPXOMLQJPHLFFDF76DA,坡道機械,0,15.98
RPQNMLTJPHLFFDF88DA,坡道平面,0,22.90
RPQRMLQJPHLFFCF88DA,坡道平面,0,57.90
RPXOMLPKPHLFFBF56DA,坡道平面,0,26.56
RPOPMLPKPHLFFBF38DA,坡道平面,0,35.15
RPWRMLRJPHLFFBF86DA,坡道平面,0,
RPOOMLNKPHLFFAF97DA,坡道平面,1950000,30.39
RPWPMLPLPHLFFIF27CA,坡道平面,0,37.94
RPROMLPKPHLFFIF56CA,坡道平面,0,38.04
RPXNMLQLPHLFFIF27CA,坡道平面,0,13.57
RPPPMLTLPHLFFIF96CA,坡道平面,1650000,23.47
RPPPMLTLPHLFFIF96CA,坡道平面,1650000,18.86
RPVSMLRJPHLFFBF86DA,坡道平面,0,27.54
RPRQMLRJPHLFFCF98DA,坡道平面,0,24.88
RPRQMLRJPHLFFCF98DA,坡道平面,0,24.88
RPQQMLPKPHLFFBF68DA,坡道平面,0,
RPXNMLQKPHLFFBF56DA,坡道平面,0,28.26
RPWOMLNKPHLFFCF98DA,坡道平面,0,23.73
RPPOMLLKPHLFFGF48DA,坡道機械,0,29.45
RPRQMLLJQHLFFGF88DA,坡道平面,0,29.10
RPXOMLLKPHLFFIF86DA,坡道平面,0,37.94
RPUSMLSKPHLFFEF37EA,升降機械,0,
RPQNMLLKPHLFFIF78EA,坡道平面,0,21.11
RPQNMLLKPHLFFAF77CA,坡道機械,0,3.57
RPXNMLLKPHLFFAF48CA,坡道平面,2600000,24.81
RPXNMLLKPHLFFAF48CA,坡道平面,2600000,24.81
RPPPMLPKPHLFFAF28CA,坡道平面,0,
RPUSMLPLPHLFFAF56CA,升降平面,1800000,32.94
RPRTMLRJPHLFFBF09CA,坡道平面,0,24.81
SPRTMLRJPHLFFBF56CA,坡道平面,0,24.81
RPSTMLRJPHLFFBF56CA,坡道平面,0,24.81
RPWUMLRJPHLFFBF07CA,坡道平面,0,15.12
RPUOMLLKPHLFFBF38CA,坡道平面,0,
RPPPMLLKPHLFFBF97CA,坡道平面,0,32.43
RPTPMLLKPHLFFBF38CA,坡道平面,0,42.83
RPTQMLLKPHLFFBF48CA,坡道平面,0,27.68
RPORMLMKPHLFFBF18CA,坡道平面,0,
RPWRMLMKPHLFFBF98CA,坡道平面,0,15.85
RPXRMLMKPHLFFBF09CA,坡道機械,0,19.12
RPXRMLMKPHLFFBF09CA,坡道機械,0,19.12
RPOPMLOKPHLFFBF18CA,坡道平面,0,
RPRPMLKLPHLFFBF18CA,坡道平面,1150000,22.73
RPRPMLKLPHLFFBF18CA,坡道平面,1250000,22.73
RPWQMLRJPHLFFCF76CA,其他,450000,12.84
RPXOMLMJQHLFFBF78CA,坡道平面,0,
RPUOMLLKPHLFFCF48CA,坡道平面,0,
RPRNMLRKPHLFFCF68CA,坡道平面,0,24.92
RPRNMLRKPHLFFCF68CA,坡道平面,0,24.92
RPRNMLRKPHLFFCF68CA,坡道平面,0,24.92
RPTNMLRKPHLFFCF88CA,坡道平面,0,24.92
RPTNMLRKPHLFFCF88CA,坡道平面,0,24.92
RPUNMLMKPHLFFCF48CA,升降機械,800000,18.49
RPOPMLKLPHLFFCF97CA,坡道平面,0,
RPXNMLSKPHLFFCF76CA,坡道平面,1700000,36.86
RPXNMLSKPHLFFCF76CA,坡道平面,1800000,36.86
RPUPMLRJPHLFFDF56CA,坡道平面,0,34.08
RPROMLLJQHLFFGF58CA,坡道平面,2050000,31.45
RPQOMLLKPHLFFHF58CA,升降機械,0,20.27
RPROMLLKPHLFFHF68CA,坡道平面,1800000,36.47
RPUOMLLKPHLFFHF98CA,坡道平面,1700000,39.76
RPXOMLLKPHLFFHF66CA,坡道平面,1850000,39.76
RPOPMLLKPHLFFHF48CA,坡道平面,1850000,39.76
RPTNMLPJQHLFFGF09CA,坡道機械,0,10.82
RPTNMLPJQHLFFGF09CA,坡道機械,0,10.82
RPPOMLNKPHLFFHF68CA,坡道平面,0,
RPOOMLMLPHLFFHF58CA,坡道平面,0,47.82
RPVNMLRLPHLFFHF07CA,坡道平面,0,
RPSPMLLKPHLFFIF98CA,坡道平面,450000,16.45
RPTNMLOKPHLFFIF56CA,坡道平面,0,29.84
RPSOMLOKPHLFFIF56CA,坡道平面,0,32.88
RPOPMLSLPHLFFDF88CA,坡道機械,800000,21.89
RPPPMLSLPHLFFDF98CA,坡道機械,800000,21.89
RPRPMLSLPHLFFDF56CA,坡道機械,800000,21.89
RPVNMLTKPHLFFDF76CA,坡道機械,0,14.45
RPROMLOKPHLFFDF58CA,坡道平面,0,42.69
RPUNMLNKPHLFFDF68CA,坡道平面,0,64.16
RPUNMLNKPHLFFDF68CA,坡道平面,0,64.16
RPUNMLNKPHLFFDF68CA,坡道平面,0,64.16
RPUNMLNKPHLFFDF68CA,坡道平面,0,64.16
RPUNMLNKPHLFFDF68CA,坡道平面,0,64.16
RPUNMLNKPHLFFDF68CA,坡道平面,0,64.16
RPUNMLNKPHLFFDF68CA,坡道平面,0,64.16
RPUNMLNKPHLFFDF68CA,坡道平面,0,64.16
RPUNMLNKPHLFFDF68CA,坡道平面,0,64.16
RPPPMLTJQHLFFDF98CA,一樓平面,1800000,
RPQNMLNKPHLFFEF38CA,坡道平面,0,10.25
RPQNMLNKPHLFFEF38CA,坡道機械,0,10.25
RPOPMLMKPHLFFEF28CA,坡道平面,1450000,30.36
RPROMLTKPHLFFEF56CA,坡道平面,0,22.88
RPSOMLSKPHLFFEF56CA,坡道平面,0,29.92
RPTPMLNKPHLFFGF09CA,坡道平面,0,29.98
RPUPMLNKPHLFFGF56CA,坡道平面,0,29.98
RPWNMLLKPHLFFGF98CA,坡道平面,0,39.33
RPWNMLPLPHLFFEF66CA,坡道機械,0,
RPOPMLQLPHLFFEF78CA,坡道平面,1200000,32.26
RPPPMLQLPHLFFEF88CA,坡道平面,1200000,29.58
RPPPMLQLPHLFFEF88CA,坡道平面,600000,29.58
RPQPMLQLPHLFFEF98CA,坡道平面,1250000,31.66
RPRPMLQLPHLFFEF09CA,坡道平面,1250000,31.66
RPRPMLQLPHLFFEF09CA,坡道平面,630000,31.66
RPOUMLSLPHLFFEF86CA,坡道平面,1450000,32.65
RPPUMLSLPHLFFEF96CA,坡道平面,1400000,32.65
RPQUMLSLPHLFFEF07CA,坡道機械,850000,26.19
RPXUMLSLPHLFFEF77CA,坡道平面,1250000,34.77
RPXOMLMJQHLFFEF09CA,坡道機械,900000,15.58
RPRRMLTLPHLFFEF96CA,坡道平面,1250000,31.66
RPTRMLTLPHLFFEF17CA,坡道平面,1350000,31.66
RPTRMLTLPHLFFEF17CA,坡道平面,680000,31.66
RPVRMLTLPHLFFEF37CA,坡道平面,1350000,31.66
RPVRMLTLPHLFFEF37CA,坡道平面,680000,31.66
RPSRMLTLPHLFFEF07CA,坡道平面,1250000,41.32
RPSPMLMJQHLFFEF68CA,坡道機械,900000,15.58
RPRUMLSLPHLFFEF17CA,坡道平面,1400000,32.65
RPSUMLSLPHLFFEF27CA,坡道機械,850000,26.19
RPTUMLSLPHLFFEF37CA,坡道機械,950000,26.19
RPTNMLRLPHLFFEF56CA,坡道平面,0,41.28
RPTOMLMKPHLFFGF88CA,坡道平面,0,23.58
RPQNMLRKPHLFFEF78CA,坡道平面,0,24.76
RPQNMLRKPHLFFEF78CA,坡道平面,0,24.76
RPUOMLPKPHLFFEF09CA,坡道平面,0,
RPVOMLPKPHLFFEF56CA,坡道平面,1450000,30.36
RPPNMLNKPHLFFEF28CA,坡道平面,0,19.95
RPPNMLNKPHLFFEF28CA,坡道平面,0,19.95
RPSNMLOLQHLFFHF56CA,坡道機械,1050000,40.10
RPSNMLOLQHLFFHF56CA,坡道平面,1800000,40.10
RPOPMLLJQHLFFHF48CA,坡道平面,1900000,43.83
RPTPMLSJQHLFFHF07CA,坡道機械,0,36.67
RPVPMLQLPHLFFHF17CA,坡道平面,0,
RPTOMLLLPHLFFHF98CA,坡道機械,0,11.80
RPORMLOKPHLFFHF98CA,坡道平面,0,36.98
RPTPMLLKPHLFFHF98CA,坡道平面,1500000,32.46
RPUNMLOKPHLFFGF09CA,坡道平面,0,
RPPNMLMKPHLFFDF08CA,坡道平面,0,31.51
RPPNMLMKPHLFFDF08CA,坡道平面,0,31.51
RPPNMLMKPHLFFDF08CA,坡道平面,0,31.51
RPPNMLSJQHLFFCF58CA,坡道平面,0,26.42
RPXNMLSJQHLFFCF76CA,坡道平面,0,27.61
RPSNMLNJQHLFFCF38CA,升降機械,1500000,12.65
RPXPMLNJQHLFFCF09CA,坡道平面,1900000,31.69
RPPNMLOJQHLFFCF18CA,坡道平面,2000000,31.69
RPWOMLOJQHLFFCF98CA,坡道平面,1900000,31.69
RPTOMLLKPHLFFCF38CA,坡道平面,0,
RPQQMLSLPHLFFBF98CA,升降機械,0,8.88
RPRQMLSLPHLFFBF09CA,升降機械,0,8.88
RPSQMLSLPHLFFBF56CA,升降機械,0,8.88
RPOQMLSLPHLFFBF78CA,升降機械,0,8.88
RPTOMLMJQHLFFBF38CA,坡道平面,1900000,40.62
RPQOMLPJQHLFFBF38CA,坡道平面,1400000,30.49
RPPRMLMLPHLFFBF38CA,坡道平面,0,27.11
RPRNMLLLPHLFFBF08CA,坡道平面,0,26.03
RPRNMLLLPHLFFBF08CA,坡道平面,0,26.03
RPXNMLTKPHLFFBF76CA,坡道機械,0,25.81
RPTPMLSKPHLFFBF09CA,坡道平面,0,26.52
RPUOMLKLPHLFFBF38CA,坡道平面,1900000,39.97
RPVOMLKLPHLFFBF48CA,坡道平面,2340000,39.97
RPQOMLTKPHLFFBF78CA,升降機械,0,
RPPNMLOKPHLFFBF08CA,坡道機械,0,8.43
RPRNMLNKPHLFFBF18CA,坡道平面,1000000,29.92
RPRNMLNKPHLFFBF18CA,坡道平面,1000000,29.91
RPXNMLOKPHLFFBF88CA,坡道平面,0,38.91
RPSOMLNKPHLFFBF38CA,坡道平面,1500000,21.57
RPSOMLNKPHLFFBF38CA,坡道平面,1500000,21.57
RPSOMLNKPHLFFBF38CA,坡道平面,1500000,21.57
RPSNMLQKPHLFFBF58CA,坡道平面,0,39.86
RPXNMLMKPHLFFBF68CA,坡道平面,1550000,34.21
RPPOMLMKPHLFFBF97CA,坡道平面,1150000,17.11
RPUOMLNKPHLFFAF48CA,坡道平面,1900000,36.97
RPOPMLNKPHLFFAF97CA,坡道平面,2200000,36.97
RPPPMLLKQHLFFEF58EA,坡道平面,0,11.17
RPWPMLLKQHLFFEF66EA,坡道機械,900000,15.58
RPSQMLLKQHLFFEF98EA,坡道平面,0,30.14
RPTOMLRKQHLFFCF66EA,坡道平面,1700000,31.69
RPXOMLQKQHLFFCF96EA,坡道平面,0,33.76
RPWNMLPKPHLFFHF96DA,坡道平面,0,
RPWPMLLKPHLFFHF76DA,升降平面,1800000,
RPUOMLNKPHLFFGF56DA,坡道機械,0,19.28
RPTOMLLKPHLFFGF88DA,坡道機械,0,20.36
RPQQMLMKPHLFFEF68DA,坡道平面,0,23.97
RPPOMLMKPHLFFDF28DA,坡道平面,0,24.23
RPPQMLPKPHLFFBF58DA,坡道平面,0,
