編號,車位類別,車位價格,車位面積平方公尺
RPSNMLKMPHLFFCC97CA,坡道平面,1000000,13.47
RPWNMLKMPHLFFCC38CA,坡道平面,1100000,15.87
RPXNMLKMPHLFFCC48CA,坡道平面,1100000,15.87
RPOOMLKMPHLFFCC67CA,坡道平面,1100000,15.87
RPPOMLKMPHLFFCC77CA,坡道平面,0,15.87
RPROMLKMPHLFFCC97CA,坡道平面,1000000,15.87
RPTOMLKMPHLFFCC18CA,坡道平面,1100000,15.87
RPVOMLKMPHLFFCC38CA,坡道平面,900000,15.87
RPTPMLKMPHLFFCC28CA,坡道平面,800000,13.47
RPUPMLKMPHLFFCC38CA,坡道平面,1100000,15.87
RPVPMLKMPHLFFCC48CA,坡道平面,900000,13.47
RPVPMLKMPHLFFCC48CA,坡道平面,900000,13.47
RPXPMLKMPHLFFCC68CA,坡道平面,1000000,15.87
RPWOMLLMPHLFFCC58CA,坡道平面,800000,13.47
RPXOMLLMPHLFFCC68CA,坡道平面,1100000,15.87
RPXOMLLMPHLFFCC68CA,坡道平面,1000000,15.87
RPPPMLLMPHLFFCC97CA,坡道平面,0,15.87
RPQPMLLMPHLFFCC08CA,坡道平面,800000,13.47
RPRPMLLMPHLFFCC18CA,坡道平面,1100000,15.87
RPRPMLLMPHLFFCC18CA,坡道平面,1100000,15.87
RPUOMLLKPHLFFCC18CA,坡道平面,1000000,36.37
RPWOMLLKPHLFFCC38CA,坡道平面,1000000,36.37
RPXOMLLKPHLFFCC48CA,坡道平面,1000000,36.37
RPTOMLMKPHLFFCC18CA,坡道平面,0,
RPQNMLMLPHLFFBC77CA,坡道平面,450000,34.17
RPRNMLOKPHLFFBC97CA,坡道平面,0,
RPXNMLLKPHLFFBC28CA,坡道平面,0,
RPOOMLPKPHLFFCC97CA,坡道平面,0,
RPVNMLMKPHLFFCC28CA,坡道平面,0,
RPQNMLMLPHLFFCC87CA,坡道平面,0,
RPPOMLQLPHLFFCC28CA,坡道平面,0,
RPOOMLLJQHLFFCC57CA,坡道平面,0,13.47
RPUNMLOJQHLFFCC38CA,坡道平面,0,
RPQNMLLMPHLFFCC87CA,坡道平面,1100000,15.87
RPRNMLLMPHLFFCC97CA,坡道平面,1000000,13.47
RPTNMLLMPHLFFCC18CA,坡道平面,900000,13.47
RPUNMLLMPHLFFCC28CA,坡道平面,1000000,13.47
RPUNMLLMPHLFFCC28CA,坡道平面,1100000,15.87
RPWNMLLMPHLFFCC48CA,坡道平面,900000,13.47
RPXNMLLMPHLFFCC58CA,坡道平面,0,15.87
RPQOMLLMPHLFFCC97CA,坡道平面,1000000,13.47
RPQOMLLMPHLFFCC97CA,坡道平面,1000000,13.47
RPROMLLMPHLFFCC08CA,坡道平面,0,13.47
RPSOMLLMPHLFFCC18CA,坡道平面,0,15.87
RPSOMLLMPHLFFCC18CA,坡道平面,0,15.87
RPWNMLSKPHLFFCC56EA,坡道平面,400000,30.04
RPXNMLSKPHLFFCC66EA,坡道平面,0,29.28
RPXNMLSKPHLFFCC66EA,坡道平面,0,29.28
RPRNMLOLPHLFFCC18CA,坡道平面,1000000,32.04
RPVNMLKKQHLFFBC08CA,坡道平面,800000,16.47
RPSNMLNKPHLFFCC08CA,坡道機械,0,
RPTNMLOKPHLFFBC18CA,坡道平面,0,
RPVNMLMKPHLFFBC18CA,坡道平面,0,34.16
RPWNMLSKPHLFFBC88CA,其他,0,
RPTNMLSKPHLFFCC68CA,坡道平面,1350000,34.72
RPRNMLMLPHLFFCC97CA,坡道平面,0,
RPQNMLNJQHLFFCC87CA,坡道平面,0,
RPVQMLTLPHLFFCC76CA,坡道平面,700000,45.45
RPPOMLOJQHLFFCC18EA,坡道平面,1000000,36.79
RPPNMLOLPHLFFCC97CA,坡道平面,950000,36.40
RPRNMLQKPHLFFCC28CA,坡道平面,1000000,36.37
RPWNMLQKPHLFFCC78CA,坡道平面,1000000,36.37
RPPNMLTKPHLFFBC28CA,坡道平面,0,
RPPNMLRLPHLFFBC18CA,坡道平面,0,
RPRNMLRLPHLFFBC38CA,坡道平面,0,
RPPNMLOLPHLFFBC87CA,坡道平面,0,
RPRNMLNJQHLFFBC87CA,坡道平面,0,
RPQOMLPKPHLFFBC08CA,坡道平面,0,36.53
RPUNMLSKPHLFFBC68CA,坡道平面,0,
RPPNMLPKPHLFFBC87CA,坡道平面,400000,33.88
RPQNMLPKPHLFFBC97CA,坡道平面,400000,34.47
RPPNMLRLPHLFFCC28CA,坡道平面,0,
RPWNMLSLPHLFFCC09CA,坡道平面,700000,38.62
RPUNMLKKQHLFFCC08CA,坡道平面,0,
RPPOMLTJQHLFFCC48CA,坡道平面,0,
RPRNMLTJQHLFFCC58CA,坡道機械,0,
RPXQMLTLPHLFFCC96CA,坡道平面,0,28.14
RPUNMLLLPHLFFCC18CA,坡道平面,1000000,36.37
RPUNMLKLPHLFFCC08CA,坡道平面,0,
RPPNMLQLPHLFFCC18CA,坡道平面,0,32.04
RPUOMLRLPHLFFBC78CA,坡道平面,440000,34.17
RPVOMLRLPHLFFBC88CA,坡道平面,500000,34.17
RPQNMLRJQHLFFBC18CA,坡道平面,0,
RPQNMLSJQHLFFBC28CA,升降平面,0,
RPQNMLSJQHLFFBC28CA,升降平面,0,
RPQNMLSJQHLFFBC28CA,一樓平面,0,
