編號,車位類別,車位價格,車位面積平方公尺
RPPNMLOKPHLFFDH48CA,坡道平面,0,
RPPOMLPLPHLFFDH78CA,坡道平面,950000,29.13
RPQOMLPLPHLFFDH88CA,坡道平面,1000000,29.13
RPQOMLQLPHLFFDH98CA,坡道平面,0,37.41
RPWPMLOJPHLFFEH76CA,坡道平面,0,29.18
RPOQMLOJPHLFFEH68CA,坡道平面,0,23.33
RPOQMLOJPHLFFEH68CA,坡道平面,0,23.33
RPROMLQJPHLFFEH98CA,坡道機械,0,
RPWNMLQLPHLFFEH96CA,坡道平面,1400000,40.02
RPOOMLQLPHLFFEH88CA,坡道平面,1500000,40.02
RPPOMLQLPHLFFEH98CA,坡道平面,1600000,40.02
RPQOMLRJPHLFFFH09CA,坡道平面,0,37.56
RPQOMLRJPHLFFFH09CA,坡道平面,0,37.56
RPOPMLPKPHLFFFH88CA,坡道平面,1350000,26.00
RPQPMLPKPHLFFFH09CA,坡道平面,1350000,26.00
RPRPMLPKPHLFFFH56CA,坡道平面,1350000,26.00
RPTNMLPJPHLFFGH56CA,坡道機械,0,7.28
RPTNMLPJPHLFFGH56CA,坡道機械,0,7.28
RPTNMLQJPHLFFGH66CA,坡道平面,1050000,38.94
RPUNMLQJPHLFFGH76CA,坡道平面,1180000,38.94
RPVNMLQJPHLFFGH86CA,坡道平面,1140000,38.94
RPWNMLQJPHLFFGH96CA,坡道平面,1280000,38.94
RPXNMLQJPHLFFGH07CA,坡道平面,1000000,38.94
RPXNMLQJPHLFFGH07CA,坡道平面,1000000,38.94
RPOOMLQJPHLFFGH88CA,坡道平面,980000,38.94
RPSOMLQJPHLFFGH66CA,坡道平面,1050000,41.84
RPRNMLLKPHLFFGH68CA,坡道平面,1180000,38.94
RPTNMLLKPHLFFGH88CA,坡道平面,1200000,38.94
RPUNMLLKPHLFFGH98CA,坡道平面,1200000,38.94
RPUNMLLKPHLFFGH98CA,坡道平面,1200000,38.94
RPUOMLMKPHLFFGH56CA,坡道機械,0,
RPSOMLOKPHLFFGH56CA,坡道平面,1000000,41.84
RPROMLPKPHLFFGH56CA,坡道平面,1150000,36.70
RPTOMLPKPHLFFGH76CA,坡道平面,1200000,38.69
RPUOMLPKPHLFFGH86CA,坡道平面,1100000,38.69
RPVOMLPKPHLFFGH96CA,坡道平面,1100000,38.69
RPWNMLMLPHLFFGH76CA,坡道平面,1250000,33.55
RPTNMLQJPHLFFAH78DA,坡道機械,0,
RPRPMLQJPHLFFBH88DA,坡道平面,1000000,35.71
RPSPMLQJPHLFFBH98DA,坡道平面,0,
RPTNMLQJPHLFFFH66DA,坡道平面,0,
RPTNMLQJPHLFFFH66DA,坡道平面,0,
RPQPMLQJPHLFFGH66DA,坡道平面,0,
RPPOMLOJPHLFFAH38EA,坡道平面,0,
RPXOMLQJPHLFFAH76EA,坡道平面,0,
RPOQMLMKQHLFFAH48EA,坡道平面,1600000,
RPVNMLPJPHLFFAH98EA,坡道平面,0,
RPTOMLOJPHLFFGH66DA,坡道平面,0,
RPTOMLOJPHLFFGH66DA,坡道平面,0,
RPPNMLQJPHLFFFH88DA,坡道平面,0,
RPTNMLNKPHLFFFH09DA,坡道機械,0,
RPXPMLQJPHLFFAH76DA,坡道平面,0,
RPTOMLOKPHLFFGH66CA,坡道平面,1100000,41.84
RPWNMLNKPHLFFGH76CA,坡道平面,0,
RPWNMLRJPHLFFGH07CA,坡道平面,650000,33.17
RPTOMLQJPHLFFGH76CA,坡道平面,1120000,41.84
RPXOMLQJPHLFFGH17CA,坡道平面,1000000,41.84
RPRNMLPJPHLFFGH98CA,坡道平面,0,
RPSNMLRLPHLFFFH76CA,坡道平面,1250000,24.87
RPTNMLRLPHLFFFH86CA,坡道平面,1250000,24.87
RPVNMLRLPHLFFFH07CA,坡道平面,1250000,24.87
RPWNMLRLPHLFFFH17CA,坡道平面,1200000,24.87
RPWNMLRLPHLFFFH17CA,坡道平面,1200000,24.87
RPXNMLRLPHLFFFH27CA,坡道平面,1300000,25.88
RPOOMLRLPHLFFFH09CA,坡道平面,900000,24.87
RPPOMLRLPHLFFFH56CA,坡道平面,1250000,24.87
RPQOMLRLPHLFFFH66CA,坡道平面,900000,24.87
RPSOMLRLPHLFFFH86CA,坡道平面,1300000,24.87
RPVOMLRLPHLFFFH17CA,坡道平面,1200000,24.87
RPOPMLRLPHLFFFH56CA,坡道平面,900000,24.87
RPWPMLRLPHLFFFH37CA,坡道平面,900000,24.87
RPPQMLRLPHLFFFH76CA,坡道平面,900000,24.87
SPQQMLRLPHLFFFH96CA,坡道平面,1150000,24.87
RPRQMLRLPHLFFFH96CA,坡道平面,1300000,24.87
RPSQMLRLPHLFFFH07CA,坡道平面,1250000,24.87
RPUQMLRLPHLFFFH27CA,坡道平面,1150000,22.84
RPVQMLRLPHLFFFH37CA,坡道平面,1150000,22.84
RPVNMLQLPHLFFFH96CA,坡道平面,1150000,22.84
RPWNMLQLPHLFFFH07CA,坡道平面,1150000,22.84
RPPOMLQLPHLFFFH09CA,坡道平面,1200000,24.87
RPQOMLQLPHLFFFH56CA,坡道平面,1300000,24.87
RPROMLQLPHLFFFH66CA,坡道平面,1200000,24.87
RPSOMLQLPHLFFFH76CA,坡道平面,1250000,24.87
RPTOMLQLPHLFFFH86CA,坡道平面,1250000,25.88
RPUOMLQLPHLFFFH96CA,坡道平面,1200000,24.87
RPVOMLQLPHLFFFH07CA,坡道平面,1250000,22.84
RPWOMLQLPHLFFFH17CA,坡道平面,1150000,24.87
RPXOMLQLPHLFFFH27CA,坡道平面,1300000,24.87
RPOPMLQLPHLFFFH09CA,坡道平面,1300000,24.87
RPOPMLQLPHLFFFH09CA,坡道平面,1300000,24.87
RPQPMLQLPHLFFFH66CA,坡道平面,1200000,24.87
RPRPMLQLPHLFFFH76CA,坡道平面,1250000,25.88
RPOPMLOJPHLFFFH68CA,坡道機械,0,
RPOPMLOJPHLFFFH68CA,坡道機械,0,
RPSOMLSKQHLFFEH86CA,坡道平面,0,11.76
RPOPMLRJPHLFFFH98CA,坡道平面,0,
RPPNMLTJPHLFFFH09CA,坡道平面,0,29.24
RPQNMLRLPHLFFEH09CA,坡道平面,0,36.22
RPPNMLQLPHLFFEH88CA,坡道平面,0,
RPPNMLOLPHLFFEH68CA,坡道平面,1350000,29.72
RPPNMLOLPHLFFEH68CA,坡道平面,1350000,29.72
RPRNMLOLPHLFFEH88CA,坡道平面,1250000,29.72
RPXPMLNKPHLFFEH86CA,坡道平面,0,
RPUNMLQJPHLFFEH56CA,坡道平面,0,24.02
RPUNMLQJPHLFFEH56CA,坡道平面,0,24.02
RPWNMLQJPHLFFEH76CA,坡道平面,0,24.02
RPWNMLQJPHLFFEH76CA,坡道平面,0,24.02
RPPQMLOJPHLFFEH78CA,坡道機械,0,
RPROMLPLPHLFFDH98CA,坡道平面,950000,29.13
RPROMLPLPHLFFDH98CA,坡道平面,950000,29.13
RPOOMLPJPHLFFDH48CA,坡道平面,0,
RPRNMLPKPHLFFCH68CA,坡道平面,950000,35.93
RPWNMLPJPHLFFCH09CA,坡道平面,0,
RPOQMLRLPHLFFBH88CA,坡道平面,1600000,33.62
RPTRMLTKPHLFFBH96CA,坡道平面,0,
RPWOMLPKPHLFFBH56CA,坡道平面,0,25.00
RPOPMLPKPHLFFBH48CA,坡道平面,0,25.00
RPXSMLMJQHLFFAH66CA,坡道平面,1300000,46.28
RPPOMLPLPHLFFAH48CA,坡道平面,0,32.08
RPXRMLTKPHLFFAH27CA,坡道平面,0,
RPROMLMKPHLFFAH28CA,坡道平面,0,
RPROMLMKPHLFFAH28CA,坡道平面,0,
RPSQMLRJPHLFFAH98CA,坡道平面,0,
RPOQMLPJPHLFFAH38CA,坡道平面,0,
RPXRMLQJPHLFFAH86CA,坡道平面,0,
RPXRMLQJPHLFFAH86CA,坡道平面,0,
RPQNMLRJPHLFFAH48CA,坡道平面,0,
RPWSMLRJPHLFFAH96CA,坡道平面,870000,36.39
RPQTMLRJPHLFFAH09CA,坡道平面,860000,31.51
RPRNMLSKPHLFFAH78CA,坡道平面,0,33.76
RPRNMLSKPHLFFAH78CA,坡道平面,0,33.76
RPTNMLNLPHLFFAH58CA,坡道平面,0,26.12
RPUNMLNLPHLFFAH68CA,坡道平面,0,23.77
RPVNMLNLPHLFFAH78CA,坡道平面,0,23.77
RPWNMLNLPHLFFAH88CA,坡道平面,0,26.12
RPXNMLNLPHLFFAH98CA,坡道平面,0,23.77
RPOOMLNLPHLFFAH18CA,坡道平面,0,26.12
RPOOMLNLPHLFFAH18CA,坡道平面,0,23.77
RPPOMLNLPHLFFAH28CA,坡道平面,0,26.12
RPQOMLNLPHLFFAH38CA,坡道平面,0,26.12
RPROMLNLPHLFFAH48CA,坡道平面,0,26.12
RPSOMLNLPHLFFAH58CA,坡道平面,0,26.12
RPTOMLNLPHLFFAH68CA,坡道平面,0,26.12
RPTOMLNLPHLFFAH68CA,坡道平面,0,26.12
RPVOMLNLPHLFFAH88CA,坡道平面,0,26.12
RPVOMLNLPHLFFAH88CA,坡道平面,0,26.12
RPWOMLNLPHLFFAH98CA,坡道平面,0,26.12
RPXOMLNLPHLFFAH09CA,坡道平面,0,26.12
RPOPMLNLPHLFFAH28CA,坡道平面,0,26.12
RPPPMLNLPHLFFAH38CA,坡道平面,0,26.12
RPQPMLNLPHLFFAH48CA,坡道平面,0,26.12
RPRPMLNLPHLFFAH58CA,坡道平面,0,26.12
RPSPMLNLPHLFFAH68CA,坡道平面,0,26.12
RPTPMLNLPHLFFAH78CA,坡道平面,0,26.12
RPTPMLNLPHLFFAH78CA,坡道平面,0,26.12
RPUPMLNLPHLFFAH88CA,坡道平面,0,26.12
RPVPMLNLPHLFFAH98CA,坡道平面,0,26.12
RPVPMLNLPHLFFAH98CA,坡道平面,0,23.77
RPWPMLNLPHLFFAH09CA,坡道平面,0,23.77
RPOQMLNLPHLFFAH38CA,坡道平面,0,23.77
RPPQMLNLPHLFFAH48CA,坡道平面,0,23.77
RPQQMLNLPHLFFAH58CA,坡道平面,0,26.12
RPRQMLNLPHLFFAH68CA,坡道平面,0,26.12
RPSQMLNLPHLFFAH78CA,坡道平面,0,26.12
RPUQMLNLPHLFFAH98CA,坡道平面,0,26.12
RPUQMLNLPHLFFAH98CA,坡道平面,0,26.12
RPVQMLNLPHLFFAH09CA,坡道平面,0,26.12
RPWQMLNLPHLFFAH56CA,坡道平面,0,26.12
RPXQMLNLPHLFFAH66CA,坡道平面,0,26.12
RPXQMLNLPHLFFAH66CA,坡道平面,0,23.77
RPORMLNLPHLFFAH48CA,坡道平面,0,26.12
RPPRMLNLPHLFFAH58CA,坡道平面,0,26.12
RPQRMLNLPHLFFAH68CA,坡道平面,0,26.12
RPRRMLNLPHLFFAH78CA,坡道平面,0,26.12
RPSRMLNLPHLFFAH88CA,坡道平面,0,26.12
RPTRMLNLPHLFFAH98CA,坡道平面,0,26.12
RPURMLNLPHLFFAH09CA,坡道平面,0,26.12
RPVRMLNLPHLFFAH56CA,坡道平面,0,26.12
RPWRMLNLPHLFFAH66CA,坡道平面,0,26.12
RPXRMLNLPHLFFAH76CA,坡道平面,0,26.12
RPOSMLNLPHLFFAH58CA,坡道平面,0,26.12
RPPSMLNLPHLFFAH68CA,坡道平面,0,26.12
RPQSMLNLPHLFFAH78CA,坡道平面,0,26.12
RPRSMLNLPHLFFAH88CA,坡道平面,0,26.12
RPSSMLNLPHLFFAH98CA,坡道平面,0,23.77
RPQNMLOLPHLFFAH38CA,坡道平面,0,26.12
RPRNMLOLPHLFFAH48CA,坡道平面,0,26.12
RPSNMLOLPHLFFAH58CA,坡道平面,0,26.12
RPTNMLOLPHLFFAH68CA,坡道平面,0,26.12
RPVNMLOLPHLFFAH88CA,坡道平面,0,26.12
RPWNMLOLPHLFFAH98CA,坡道平面,0,26.12
RPWNMLOLPHLFFAH98CA,坡道平面,0,26.12
RPXNMLOLPHLFFAH09CA,坡道平面,0,26.12
RPOOMLOLPHLFFAH28CA,坡道平面,0,26.12
RPPOMLOLPHLFFAH38CA,坡道平面,0,26.12
RPQOMLOLPHLFFAH48CA,坡道平面,0,26.12
RPROMLOLPHLFFAH58CA,坡道平面,0,26.12
RPTOMLOLPHLFFAH78CA,坡道平面,0,23.77
RPUOMLOLPHLFFAH88CA,坡道平面,0,23.77
RPVOMLOLPHLFFAH98CA,坡道平面,0,23.77
RPWOMLOLPHLFFAH09CA,坡道平面,0,23.77
RPXOMLOLPHLFFAH56CA,坡道平面,0,23.77
RPPPMLOLPHLFFAH48CA,坡道平面,0,26.12
RPQPMLOLPHLFFAH58CA,坡道平面,0,23.77
RPRPMLOLPHLFFAH68CA,坡道平面,0,23.77
RPTPMLOLPHLFFAH88CA,坡道平面,0,23.77
RPUPMLOLPHLFFAH98CA,坡道平面,0,26.12
RPVPMLOLPHLFFAH09CA,坡道平面,0,23.77
RPWPMLOLPHLFFAH56CA,坡道平面,0,26.12
RPXPMLOLPHLFFAH66CA,坡道平面,0,26.12
RPOQMLOLPHLFFAH48CA,坡道平面,0,26.12
RPOQMLOLPHLFFAH48CA,坡道平面,0,23.77
RPPQMLOLPHLFFAH58CA,坡道平面,0,26.12
RPRQMLOLPHLFFAH78CA,坡道平面,0,26.12
RPSQMLOLPHLFFAH88CA,坡道平面,0,23.77
RPTQMLOLPHLFFAH98CA,坡道平面,0,26.12
RPUQMLOLPHLFFAH09CA,坡道平面,0,26.12
RPVQMLOLPHLFFAH56CA,坡道平面,0,26.12
RPWQMLOLPHLFFAH66CA,坡道平面,0,26.12
RPWQMLOLPHLFFAH66CA,坡道平面,0,23.77
RPXQMLOLPHLFFAH76CA,坡道平面,0,26.12
RPORMLOLPHLFFAH58CA,坡道平面,0,26.12
RPPRMLOLPHLFFAH68CA,坡道平面,0,26.12
RPQRMLOLPHLFFAH78CA,坡道平面,0,26.12
RPQRMLOLPHLFFAH78CA,坡道平面,0,26.12
RPRRMLOLPHLFFAH88CA,坡道平面,0,26.12
RPSRMLOLPHLFFAH98CA,坡道平面,0,26.12
RPTRMLOLPHLFFAH09CA,坡道平面,0,23.77
RPURMLOLPHLFFAH56CA,坡道平面,0,26.12
RPVRMLOLPHLFFAH66CA,坡道平面,0,26.12
RPWRMLOLPHLFFAH76CA,坡道平面,0,26.12
RPXRMLOLPHLFFAH86CA,坡道平面,0,26.12
RPOSMLOLPHLFFAH68CA,坡道平面,0,26.12
RPPSMLOLPHLFFAH78CA,坡道平面,0,26.12
RPSQMLKLPHLFFAH48CA,坡道平面,0,24.97
RPSQMLKLPHLFFAH48CA,坡道平面,0,49.95
RPQNMLRKPHLFFAH58CA,坡道平面,0,
RPPOMLQLPHLFFAH58CA,坡道平面,1300000,34.69
RPTOMLQLPHLFFAH98CA,坡道平面,1500000,34.69
RPXRMLPLPHLFFAH96CA,坡道平面,0,
RPQTMLNJQHLFFAH78CA,坡道平面,0,
RPXOMLQLPHLFFAH76CA,坡道平面,0,
RPTOMLSLPHLFFAH56CA,坡道平面,1350000,32.44
RPTOMLSLPHLFFAH56CA,坡道平面,1350000,32.44
RPUOMLSLPHLFFAH66CA,坡道平面,0,
RPQPMLTLPHLFFAH09CA,坡道平面,0,35.83
RPVPMLTLPHLFFAH96CA,坡道平面,1600000,27.09
RPOQMLTLPHLFFAH98CA,坡道平面,1625000,28.19
RPOQMLTLPHLFFAH98CA,坡道平面,1625000,28.19
RPPQMLTLPHLFFAH09CA,坡道平面,1650000,28.19
RPWQMLTLPHLFFAH17CA,坡道平面,0,30.30
RPWQMLTLPHLFFAH17CA,坡道平面,0,30.30
RPTQMLTLPHLFFAH86CA,坡道平面,0,30.30
RPTQMLTLPHLFFAH86CA,坡道平面,0,30.30
RPPOMLQJPHLFFBH48CA,坡道平面,400000,39.30
RPSOMLQJPHLFFBH78CA,坡道平面,0,
RPUNMLLKPHLFFBH48CA,坡道平面,1000000,32.06
RPVNMLLKPHLFFBH58CA,坡道平面,1100000,28.04
RPXOMLRJPHLFFBH76CA,坡道平面,0,
RPVRMLMKPHLFFBH09CA,坡道平面,1150000,23.71
RPWRMLMKPHLFFBH56CA,坡道平面,1200000,23.71
RPOOMLOKPHLFFBH28CA,坡道平面,0,
RPWNMLNLPHLFFBH98CA,坡道平面,0,
RPTPMLMLPHLFFCH88CA,坡道平面,0,
RPSNMLQLPHLFFCH98CA,坡道平面,0,
RPXPMLRLPHLFFDH27CA,坡道平面,0,37.04
RPPOMLRJPHLFFEH88CA,坡道平面,0,38.91
RPTOMLRJPHLFFEH66CA,坡道平面,0,35.25
RPOQMLRJPHLFFEH98CA,坡道平面,0,
RPQNMLTKPHLFFEH56CA,坡道平面,0,
RPOOMLMLPHLFFEH48CA,坡道平面,0,
RPRPMLSLPHLFFEH86CA,坡道平面,1500000,35.51
RPRPMLSLPHLFFEH86CA,坡道平面,1500000,35.51
RPRPMLSLPHLFFEH86CA,坡道平面,1450000,32.22
RPQNMLOKPHLFFFH78CA,坡道平面,0,
RPTOMLSKPHLFFFH96CA,坡道平面,1400000,29.25
RPUOMLSKPHLFFFH07CA,坡道平面,1450000,29.25
RPXRMLRLPHLFFFH67CA,坡道平面,1350000,22.35
RPQNMLNJQHLFFFH68CA,坡道平面,1250000,34.70
RPPOMLRJPHLFFGH09CA,坡道機械,0,
RPVNMLRLPHLFFGH17CA,坡道平面,1300000,31.49
RPWNMLRLPHLFFGH27CA,坡道平面,1250000,33.55
RPUPMLQJPHLFFAH09DA,坡道平面,0,
RPOQMLOKPHLFFAH48DA,坡道平面,0,31.69
RPRNMLQJPHLFFFH09DA,坡道平面,0,
RPRSMLNKPHLFFAH98EA,一樓平面,0,
RPUTMLTJQHLFFAH37EA,坡道平面,0,
RPOPMLLKPHLFFBH28EA,坡道平面,0,
RPRNMLMLPHLFFFH88DA,坡道平面,0,
RPRNMLMLPHLFFFH88DA,坡道平面,0,
RPQNMLMKPHLFFFH68DA,坡道平面,0,
RPPOMLPKQHLFFFH56EA,坡道平面,0,
RPQOMLPKQHLFFFH66EA,坡道平面,0,41.82
RPOPMLRJPHLFFBH68DA,一樓平面,0,
RPOOMLMKPHLFFEH48DA,坡道平面,0,
RPOOMLMKPHLFFEH48DA,坡道平面,0,
RPSSMLMKPHLFFAH88DA,坡道平面,0,
RPWNMLMKPHLFFAH78DA,坡道平面,0,
RPUOMLMKPHLFFAH68DA,坡道平面,0,
RPVOMLMKPHLFFAH78DA,坡道平面,0,
RPPPMLSKPHLFFGH76CA,坡道平面,1650000,26.83
RPRNMLNJQHLFFFH78CA,坡道平面,1200000,34.70
RPSNMLNJQHLFFFH88CA,坡道平面,1200000,34.70
RPTNMLNJQHLFFFH98CA,坡道平面,1250000,34.70
RPUNMLNJQHLFFFH09CA,坡道平面,1250000,34.70
RPVNMLNJQHLFFFH56CA,坡道平面,1200000,34.70
RPOOMLSKPHLFFFH09CA,坡道平面,0,
RPSNMLQJPHLFFFH09CA,坡道平面,0,
RPUNMLNKPHLFFFH09CA,坡道平面,1050000,16.10
RPVNMLNKPHLFFFH56CA,坡道平面,850000,16.10
RPWNMLNKPHLFFFH66CA,坡道平面,850000,16.10
RPXNMLNKPHLFFFH76CA,坡道平面,850000,16.10
RPVNMLLKPHLFFFH98CA,坡道平面,0,29.90
RPVNMLLKPHLFFFH98CA,坡道平面,0,26.56
RPSNMLNJQHLFFEH78CA,坡道平面,0,
RPWOMLNJQHLFFEH66CA,坡道平面,1000000,34.83
RPWOMLNJQHLFFEH66CA,坡道平面,1000000,34.83
RPXOMLNJQHLFFEH76CA,坡道平面,950000,30.04
RPTNMLOLPHLFFEH09CA,坡道平面,1000000,46.10
RPTNMLOLPHLFFEH09CA,坡道平面,1000000,46.10
RPVNMLOLPHLFFEH66CA,坡道平面,900000,29.05
RPWNMLOLPHLFFEH76CA,坡道平面,1000000,33.89
RPXNMLOLPHLFFEH86CA,坡道平面,1200000,33.89
RPOOMLOLPHLFFEH68CA,坡道平面,1100000,33.89
RPPOMLOLPHLFFEH78CA,坡道平面,1000000,33.89
RPQOMLOLPHLFFEH88CA,坡道平面,1200000,33.89
RPQOMLOLPHLFFEH88CA,坡道平面,1200000,33.89
RPROMLOLPHLFFEH98CA,坡道平面,1100000,29.05
RPOOMLPKPHLFFEH68CA,坡道平面,0,
RPXNMLLKPHLFFEH09CA,坡道平面,0,29.38
RPOOMLLKPHLFFEH28CA,坡道平面,0,26.28
RPPNMLSJPHLFFEH88CA,坡道平面,0,
RPUOMLRJPHLFFEH76CA,坡道平面,0,33.70
RPUNMLQLPHLFFCH56CA,坡道平面,0,
RPVNMLQLPHLFFCH66CA,坡道平面,0,
RPWNMLQLPHLFFCH76CA,坡道平面,0,
RPXNMLQLPHLFFCH86CA,坡道機械,0,
RPVPMLOJQHLFFBH09CA,坡道平面,0,33.40
RPXPMLOJQHLFFBH66CA,坡道平面,0,15.52
RPVNNLTLPHLFFBH96CA,坡道平面,0,25.77
RPQOMLOKPHLFFBH48CA,坡道平面,1000000,34.60
RPWOMLOKPHLFFBH09CA,坡道平面,1050000,37.96
RPSPMLSKPHLFFBH56CA,坡道平面,0,
RPOOMLLKPHLFFBH97CA,坡道平面,1350000,34.55
RPOOMLLKPHLFFBH97CA,坡道平面,1300000,31.31
RPSNMLLKPHLFFBH28CA,坡道平面,0,
RPQQMLRJPHLFFBH88CA,坡道平面,0,33.72
RPXQMLTLPHLFFAH27CA,坡道平面,0,30.30
RPXQMLTLPHLFFAH27CA,坡道平面,0,30.30
RPPRMLTLPHLFFAH56CA,坡道平面,0,30.30
RPPRMLTLPHLFFAH56CA,坡道平面,0,30.30
RPRRMLTLPHLFFAH76CA,坡道平面,0,30.30
RPRRMLTLPHLFFAH76CA,坡道平面,0,30.30
RPVRMLTLPHLFFAH17CA,坡道平面,0,30.30
RPRPMLTLPHLFFAH56CA,坡道平面,0,
RPRPMLTLPHLFFAH56CA,坡道平面,0,
RPOQMLQLPHLFFAH68CA,坡道平面,0,
RPRTMLMJQHLFFAH78CA,坡道平面,1300000,44.64
RPRNMLOJQHLFFAH38CA,坡道平面,1700000,
RPSNMLOJQHLFFAH48CA,坡道平面,1700000,
RPUNMLOJQHLFFAH68CA,坡道平面,1800000,
RPXQMLOJQHLFFAH66CA,坡道平面,1600000,20.15
RPPRMLOJQHLFFAH58CA,坡道平面,1600000,20.15
RPRRMLOJQHLFFAH78CA,坡道機械,800000,9.81
SPRRMLOJQHLFFAH88CA,坡道機械,800000,9.81
RPXQMLRLPHLFFAH07CA,坡道平面,0,26.12
RPORMLRLPHLFFAH88CA,坡道平面,0,26.12
RPORMLRLPHLFFAH88CA,坡道平面,0,26.12
RPPRMLRLPHLFFAH98CA,坡道平面,0,26.12
RPQRMLRLPHLFFAH09CA,坡道平面,0,26.12
RPRRMLRLPHLFFAH56CA,坡道平面,0,23.77
RPSRMLRLPHLFFAH66CA,坡道平面,0,23.77
RPTRMLRLPHLFFAH76CA,坡道平面,0,23.77
RPURMLRLPHLFFAH86CA,坡道平面,0,23.77
RPVRMLRLPHLFFAH96CA,坡道平面,0,26.12
RPWRMLRLPHLFFAH07CA,坡道平面,0,23.77
RPOSMLRLPHLFFAH98CA,坡道平面,0,26.12
RPPSMLRLPHLFFAH09CA,坡道平面,0,26.12
RPQSMLRLPHLFFAH56CA,坡道平面,0,26.12
RPRSMLRLPHLFFAH66CA,坡道平面,0,26.12
RPSSMLRLPHLFFAH76CA,坡道平面,0,26.12
RPSSMLRLPHLFFAH76CA,坡道平面,0,23.77
RPTSMLRLPHLFFAH86CA,坡道平面,0,26.12
RPUSMLRLPHLFFAH96CA,坡道平面,0,26.12
RPXSMLRLPHLFFAH27CA,坡道平面,0,26.12
RPOTMLRLPHLFFAH09CA,坡道平面,0,26.12
RPPTMLRLPHLFFAH56CA,坡道平面,0,26.12
RPQTMLRLPHLFFAH66CA,坡道平面,0,26.12
RPQTMLRLPHLFFAH66CA,坡道平面,0,23.77
RPRTMLRLPHLFFAH76CA,坡道平面,0,26.12
RPRTMLRLPHLFFAH76CA,坡道平面,0,23.77
RPSTMLRLPHLFFAH86CA,坡道平面,0,26.12
RPTTMLRLPHLFFAH96CA,坡道平面,0,26.12
RPVTMLRLPHLFFAH17CA,坡道平面,0,26.12
RPVTMLRLPHLFFAH17CA,坡道平面,0,26.12
RPWTMLRLPHLFFAH27CA,坡道平面,0,26.12
RPXTMLRLPHLFFAH37CA,坡道平面,0,26.12
