編號,車位類別,車位價格,車位面積平方公尺
RPWRMLOJPHLFFBF56CB,坡道平面,0,34.42
RPXRMLOJPHLFFBF66CB,坡道平面,0,34.42
RPOSMLOJPHLFFBF48CB,坡道平面,0,34.42
RPPSMLOJPHLFFBF58CB,坡道平面,0,34.42
RPQSMLOJPHLFFBF68CB,坡道平面,0,34.42
RPRSMLOJPHLFFBF78CB,坡道平面,0,34.42
RPSSMLOJPHLFFBF88CB,坡道平面,0,34.42
RPTSMLOJPHLFFBF98CB,坡道平面,0,34.42
RPUSMLOJPHLFFBF09CB,坡道平面,0,34.42
RPVSMLOJPHLFFBF56CB,坡道平面,0,34.42
RPWSMLOJPHLFFBF66CB,坡道平面,0,34.42
RPXSMLOJPHLFFBF76CB,坡道平面,0,34.42
RPOTMLOJPHLFFBF58CB,坡道平面,0,34.42
RPPTMLOJPHLFFBF68CB,坡道平面,0,34.42
RPQTMLOJPHLFFBF78CB,坡道平面,0,34.42
RPRTMLOJPHLFFBF88CB,坡道平面,0,34.42
RPSTMLOJPHLFFBF98CB,坡道平面,0,34.42
RPTTMLOJPHLFFBF09CB,坡道平面,0,34.42
RPUTMLOJPHLFFBF56CB,坡道平面,0,34.42
RPVTMLOJPHLFFBF66CB,坡道平面,0,34.42
RPWTMLOJPHLFFBF76CB,坡道平面,0,34.42
RPXTMLOJPHLFFBF86CB,坡道平面,0,34.42
RPOUMLOJPHLFFBF68CB,坡道平面,0,34.42
RPPUMLOJPHLFFBF78CB,坡道平面,0,34.42
RPQUMLOJPHLFFBF88CB,坡道平面,0,34.42
RPRUMLOJPHLFFBF98CB,坡道平面,0,34.42
RPSUMLOJPHLFFBF09CB,坡道平面,0,34.42
RPTUMLOJPHLFFBF56CB,坡道平面,0,34.42
RPUUMLOJPHLFFBF66CB,坡道平面,0,34.42
RPWUMLOJPHLFFBF86CB,坡道平面,0,34.42
RPOVMLOJPHLFFBF78CB,坡道平面,0,34.42
RPPVMLOJPHLFFBF88CB,坡道平面,0,34.42
RPQVMLOJPHLFFBF98CB,坡道平面,0,34.42
RPSVMLOJPHLFFBF56CB,坡道平面,0,34.42
RPTVMLOJPHLFFBF66CB,坡道平面,0,34.42
RPUVMLOJPHLFFBF76CB,坡道平面,0,34.42
RPVVMLOJPHLFFBF86CB,坡道平面,0,34.42
RPWVMLOJPHLFFBF96CB,坡道平面,0,34.42
RPXVMLOJPHLFFBF07CB,坡道平面,0,34.42
RPOWMLOJPHLFFBF88CB,坡道平面,0,34.42
RPPWMLOJPHLFFBF98CB,坡道平面,0,34.42
RPQWMLOJPHLFFBF09CB,坡道平面,0,34.42
RPRWMLOJPHLFFBF56CB,坡道平面,0,34.42
RPSWMLOJPHLFFBF66CB,坡道平面,0,34.42
RPTWMLOJPHLFFBF76CB,坡道平面,0,34.42
RPUWMLOJPHLFFBF86CB,坡道平面,0,34.42
RPVWMLOJPHLFFBF96CB,坡道平面,0,34.42
RPONNLOJPHLFFBF08CB,坡道平面,0,34.42
RPPNNLOJPHLFFBF18CB,坡道平面,0,34.42
RPQNNLOJPHLFFBF28CB,坡道平面,0,34.42
RPRNNLOJPHLFFBF38CB,坡道平面,0,34.42
RPTNNLOJPHLFFBF58CB,坡道平面,0,34.42
RPUOMLOJPHLFFIF96EB,坡道機械,800000,13.03
RPXOMLOJPHLFFIF27EB,坡道機械,700000,13.03
RPPPMLOJPHLFFIF56EB,坡道機械,800000,13.03
RPUPMLOJPHLFFIF07EB,坡道機械,800000,13.03
RPVPMLOJPHLFFIF17EB,坡道機械,750000,13.03
RPWPMLOJPHLFFIF27EB,坡道機械,900000,13.03
RPOQMLOJPHLFFIF56EB,坡道機械,700000,13.03
RPPQMLOJPHLFFIF66EB,坡道機械,700000,13.03
RPQQMLOJPHLFFIF76EB,坡道機械,800000,13.03
RPRQMLOJPHLFFIF86EB,坡道機械,900000,13.03
RPSQMLOJPHLFFIF96EB,坡道機械,800000,13.03
RPTQMLOJPHLFFIF07EB,坡道機械,900000,13.03
RPVQMLOJPHLFFIF27EB,坡道機械,800000,13.03
RPWQMLOJPHLFFIF37EB,坡道機械,900000,13.03
RPPRMLOJPHLFFIF76EB,坡道機械,900000,13.03
RPURMLOJPHLFFIF27EB,坡道機械,700000,13.03
RPURMLOJPHLFFIF27EB,坡道機械,700000,13.03
RPXRMLOJPHLFFIF57EB,坡道機械,1100000,13.03
RPTSMLOJPHLFFIF27EB,坡道機械,800000,13.03
RPVSMLOJPHLFFIF47EB,坡道機械,800000,13.03
RPOTMLOJPHLFFIF86EB,坡道機械,900000,13.03
RPQTMLOJPHLFFIF07EB,坡道機械,900000,13.03
RPOOMLPJPHLFFIF09EB,坡道機械,800000,13.03
RPROMLPJPHLFFIF76EB,坡道機械,700000,13.03
RPUNMLQJPHLFFIF07EB,坡道機械,800000,13.03
RPVNMLQJPHLFFIF17EB,坡道機械,900000,13.03
RPVNMLQJPHLFFIF17EB,坡道機械,900000,13.03
RPWNMLQJPHLFFIF27EB,坡道機械,1100000,13.03
RPXNMLQJPHLFFIF37EB,坡道機械,900000,13.03
RPQOMLQJPHLFFIF76EB,坡道機械,800000,13.03
RPXSMLQJPHLFFEF27CB,坡道平面,1250000,32.26
RPOTMLQJPHLFFEF09CB,坡道平面,1200000,32.26
RPPTMLQJPHLFFEF56CB,坡道平面,1150000,32.26
RPQTMLQJPHLFFEF66CB,坡道平面,1250000,32.26
RPRTMLQJPHLFFEF76CB,坡道平面,1200000,32.26
RPSTMLQJPHLFFEF86CB,坡道平面,1200000,32.26
RPTTMLQJPHLFFEF96CB,坡道平面,1200000,32.26
RPUTMLQJPHLFFEF07CB,坡道平面,1200000,32.26
RPVTMLQJPHLFFEF17CB,坡道平面,1150000,32.26
RPWTMLQJPHLFFEF27CB,坡道平面,1150000,32.26
RPXTMLQJPHLFFEF37CB,坡道平面,1150000,32.26
RPOUMLQJPHLFFEF56CB,坡道平面,1200000,32.26
RPPUMLQJPHLFFEF66CB,坡道平面,1150000,32.26
RPQUMLQJPHLFFEF76CB,坡道平面,1250000,32.26
RPRUMLQJPHLFFEF86CB,坡道平面,1150000,32.26
RPSUMLQJPHLFFEF96CB,坡道平面,1250000,32.26
RPTUMLQJPHLFFEF07CB,坡道平面,1200000,32.26
RPUUMLQJPHLFFEF17CB,坡道平面,1150000,32.26
RPVUMLQJPHLFFEF27CB,坡道平面,1200000,32.26
RPWUMLQJPHLFFEF37CB,坡道平面,1250000,32.26
RPXUMLQJPHLFFEF47CB,坡道平面,1150000,32.26
RPOVMLQJPHLFFEF66CB,坡道平面,1150000,32.26
RPPVMLQJPHLFFEF76CB,坡道平面,1250000,32.26
RPQVMLQJPHLFFEF86CB,坡道平面,1150000,32.26
RPRVMLQJPHLFFEF96CB,坡道平面,1250000,32.26
RPSVMLQJPHLFFEF07CB,坡道平面,1200000,32.26
RPTVMLQJPHLFFEF17CB,坡道平面,1250000,32.26
RPUVMLQJPHLFFEF27CB,坡道平面,1150000,32.26
RPVVMLQJPHLFFEF37CB,坡道平面,1200000,32.26
RPWVMLQJPHLFFEF47CB,坡道平面,1200000,32.26
RPXVMLQJPHLFFEF57CB,坡道平面,1150000,32.26
RPOWMLQJPHLFFEF76CB,坡道平面,1200000,32.26
RPPWMLQJPHLFFEF86CB,坡道平面,1150000,32.26
RPQWMLQJPHLFFEF96CB,坡道平面,1200000,32.26
RPRWMLQJPHLFFEF07CB,坡道平面,1150000,32.26
RPSWMLQJPHLFFEF17CB,坡道平面,1150000,32.26
RPTWMLQJPHLFFEF27CB,坡道平面,1250000,32.26
RPRQMLRJPHLFFEF56CB,坡道平面,1150000,32.26
RPSQMLRJPHLFFEF66CB,坡道平面,0,32.26
RPTQMLRJPHLFFEF76CB,坡道平面,1150000,32.26
RPUQMLRJPHLFFEF86CB,坡道平面,1150000,32.26
RPVQMLRJPHLFFEF96CB,坡道平面,1200000,32.26
RPWQMLRJPHLFFEF07CB,坡道平面,1200000,32.26
RPXQMLRJPHLFFEF17CB,坡道平面,1150000,32.26
RPORMLRJPHLFFEF98CB,坡道平面,1150000,32.26
RPPRMLRJPHLFFEF09CB,坡道平面,1200000,32.26
RPQRMLRJPHLFFEF56CB,坡道平面,1200000,32.26
RPRRMLRJPHLFFEF66CB,坡道平面,1150000,32.26
RPSRMLRJPHLFFEF76CB,坡道平面,1200000,32.26
RPTRMLRJPHLFFEF86CB,坡道平面,1150000,32.26
RPURMLRJPHLFFEF96CB,坡道平面,1200000,32.26
RPVRMLRJPHLFFEF07CB,坡道平面,1150000,32.26
RPWRMLRJPHLFFEF17CB,坡道平面,1200000,32.26
RPXRMLRJPHLFFEF27CB,坡道平面,1150000,32.26
RPOSMLRJPHLFFEF09CB,坡道平面,1150000,32.26
RPPSMLRJPHLFFEF56CB,坡道平面,1150000,32.26
RPQSMLRJPHLFFEF66CB,坡道平面,1150000,32.26
RPRSMLRJPHLFFEF76CB,坡道平面,1200000,32.26
RPSSMLRJPHLFFEF86CB,坡道平面,1150000,32.26
RPTSMLRJPHLFFEF96CB,坡道平面,1150000,32.26
RPUSMLRJPHLFFEF07CB,坡道平面,1150000,32.26
RPVSMLRJPHLFFEF17CB,坡道平面,1250000,32.26
RPWSMLRJPHLFFEF27CB,坡道平面,1150000,32.26
RPXSMLRJPHLFFEF37CB,坡道平面,1150000,32.26
RPOTMLRJPHLFFEF56CB,坡道平面,1250000,32.26
RPPTMLRJPHLFFEF66CB,坡道平面,1150000,32.26
RPQTMLRJPHLFFEF76CB,坡道平面,1150000,32.26
RPRTMLRJPHLFFEF86CB,坡道平面,1250000,32.26
RPSTMLRJPHLFFEF96CB,坡道平面,1150000,32.26
RPTTMLRJPHLFFEF07CB,坡道平面,1200000,32.26
RPUTMLRJPHLFFEF17CB,坡道平面,1150000,32.26
RPVTMLRJPHLFFEF27CB,坡道平面,1250000,32.26
RPWTMLRJPHLFFEF37CB,坡道平面,1150000,32.26
RPXTMLRJPHLFFEF47CB,坡道平面,1200000,32.26
RPOUMLRJPHLFFEF66CB,坡道平面,1150000,32.26
RPPUMLRJPHLFFEF76CB,坡道平面,1150000,32.26
RPQUMLRJPHLFFEF86CB,坡道平面,1150000,32.26
RPSUMLRJPHLFFEF07CB,坡道平面,1250000,32.26
RPTUMLRJPHLFFEF17CB,坡道平面,1200000,32.26
RPUUMLRJPHLFFEF27CB,坡道平面,1150000,32.26
RPVUMLRJPHLFFEF37CB,坡道平面,1150000,32.26
RPWUMLRJPHLFFEF47CB,坡道平面,1200000,32.26
RPSNMLRJPHLFFAF78EB,坡道平面,2500000,24.81
RPSNMLRJPHLFFAF78EB,坡道平面,2400000,21.46
RPSNMLRJPHLFFAF78EB,坡道平面,2400000,21.46
RPTNMLRJPHLFFAF88EB,坡道平面,2500000,24.81
RPTNMLRJPHLFFAF88EB,坡道平面,2500000,24.81
RPUNMLRJPHLFFAF98EB,坡道平面,2600000,21.46
RPUNMLRJPHLFFAF98EB,坡道平面,2700000,24.81
RPUNMLRJPHLFFAF98EB,坡道平面,2700000,24.81
RPVNMLRJPHLFFAF09EB,坡道平面,2700000,24.81
RPVNMLRJPHLFFAF09EB,坡道平面,2700000,24.81
RPWNMLRJPHLFFAF56EB,坡道平面,2700000,24.81
RPWNMLRJPHLFFAF56EB,坡道平面,2700000,24.81
RPXNMLRJPHLFFAF66EB,坡道平面,2700000,24.81
RPXNMLRJPHLFFAF66EB,坡道平面,2700000,24.81
RPOOMLRJPHLFFAF48EB,坡道平面,2500000,24.81
RPOOMLRJPHLFFAF48EB,坡道平面,2400000,21.46
RPPOMLRJPHLFFAF58EB,坡道平面,2700000,24.81
RPPOMLRJPHLFFAF58EB,坡道平面,2600000,21.46
RPPOMLRJPHLFFAF58EB,坡道平面,2600000,21.46
RPQOMLRJPHLFFAF68EB,坡道平面,2600000,24.81
RPQOMLRJPHLFFAF68EB,坡道平面,2500000,21.46
RPROMLRJPHLFFAF78EB,坡道平面,2600000,21.46
RPROMLRJPHLFFAF78EB,坡道平面,2700000,24.81
RPSOMLPKPHLFFBF68CB,坡道機械,0,31.50
